Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
53470053;12/13/2005;10:31 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06957099417161, -87.98324288631792];2770 N 56TH ST
53460057;12/12/2005;10:31 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.08188857366268, -87.9872781074032];3435 N 60TH ST
53440059;12/10/2005;09:32 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.05742183236194, -87.98302238631791];2108 N 56TH ST
53430117;12/09/2005;06:51 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.086475257285485, -87.9871400809335];3805 N 60TH ST
53410023;12/07/2005;07:28 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.048892460470746, -87.97497165889548];4904 W VLIET ST
53410104;12/07/2005;03:20 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.060763772859474, -87.98747458021408];2300 N 60TH ST
53410149;12/07/2005;09:00 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.072020335276136, -87.97861160646872];2915 N 52ND ST
53410166;12/07/2005;11:31 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.074410481245444, -87.994314];6609 W MOLTKE AV
53390043;12/05/2005;09:41 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.06873583819032, -87.98099955150313];2737 N 54TH ST
53390151;12/05/2005;06:21 PM;3.0;THEFT FROM BUILDING;;;;;[43.037460251457105, -88.02467341185313];608 N 90TH ST #1
53380019;12/04/2005;07:54 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.07408436412956, -87.99951709642808];3030 N 70TH ST
53370091;12/03/2005;11:06 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;;;[43.029905464942814, -88.02616274715793];9142 W DIXON ST
53370092;12/03/2005;11:06 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.029905464942814, -88.02616274715793];9142 W DIXON ST
53360054;12/02/2005;10:13 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.07186758673322, -87.97487907372015];2911 N 49TH ST
53360085;12/02/2005;01:27 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.08221333195792, -87.99775570050221];6824 W APPLETON AV
53360159;12/02/2005;07:32 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0388825115412, -87.98011216763805];5300 W WISCONSIN AV #UPR
53350090;12/01/2005;12:55 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.056647999999996, -87.98637488631792];2028 N 59TH ST
53640073;12/30/2005;11:17 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.96750653231591, -87.98553122592186];5621 W LEROY AV
53620120;12/28/2005;04:01 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0028815160561, -87.96191645572411];3811 W LINCOLN AV
53620162;12/28/2005;07:52 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.981750000000005, -88.027495907958];3466 S 92ND ST
53610152;12/27/2005;04:03 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.966917664723866, -87.9837349412835];4266 S 55TH ST
53580039;12/24/2005;05:00 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.987330586733236, -87.96791852654482];3141 S 43RD ST
53580043;12/24/2005;05:00 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.987330586733236, -87.96791852654482];3141 S 43RD ST
53580131;12/24/2005;05:10 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98807247172442, -88.03203058869512];9545 W OKLAHOMA AV #208
53570180;12/23/2005;11:53 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.999432594149646, -87.96910149224169];2443 S 43RD ST
53540102;12/20/2005;03:35 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0028815160561, -87.96191645572411];3811 W LINCOLN AV
53530136;12/19/2005;07:34 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.98220016763807, -87.94701957372014];3439 S 26TH ST
53530154;12/19/2005;08:00 PM;6.0;THEFT FROM BUILDING;;;;;[42.99515488758733, -87.98972890533226];6209 W KINNICKINNIC RIVER PK
53520130;12/18/2005;10:31 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98453499599454, -87.95229865136133];3330 S 30TH ST
53490092;12/15/2005;01:27 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.984705397388694, -87.94846638397011];3333 S 27TH ST
53470071;12/13/2005;11:58 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.99848190102982, -87.96854797575486];2525 S 44TH ST #3
53460025;12/12/2005;07:53 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.96902413627447, -87.97945397013694];4150 S 52ND ST
53440068;12/10/2005;09:36 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98615155536962, -87.94690441185313];3216 S 26TH ST
53440069;12/10/2005;09:36 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98615155536962, -87.94690441185313];3216 S 26TH ST
53430017;12/09/2005;06:16 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98397448600596, -87.95890391909515];3520 W SUNBURY CT
53430130;12/09/2005;08:42 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97343791032325, -88.00816438422375];3913 S 76TH ST #5
