;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
91;61210131;05/01/2006;02:28 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.12658429331842, -87.95512524325842];3414 W FLORIST AV
92;61210153;05/01/2006;03:39 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.119332024765875, -87.96115796810959];3900 W SILVER SPRING DR
93;61210182;05/01/2006;05:46 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.119944161809684, -87.94617534967419];5630 N 27TH ST
94;61510046;05/31/2006;07:36 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.07627413296727, -88.00609714233978];3163 N 75TH ST #5
95;61510142;05/31/2006;12:14 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;[43.043183215909885, -87.9726769087078];4719 W STATE ST #A
96;61510151;05/31/2006;03:00 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06619421642037, -87.97754421642037];5100 W CLARKE ST
97;61510154;05/31/2006;02:56 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.073569486005965, -87.995034];6636 W CHAMBERS ST
98;61510188;05/31/2006;02:08 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.0500602514571, -87.97999957703836];1443 N 53RD ST
99;61510205;05/31/2006;07:18 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08465675437128, -87.98718908425171];3711 N 60TH ST
100;61500084;05/30/2006;10:20 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06058455103817, -87.97764217141513];5103 W NORTH AV
101;61500257;05/30/2006;11:01 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.073474483841586, -87.9761812590745];5000 W CHAMBERS ST
102;61490024;05/29/2006;03:16 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.07352151399405, -87.99517349999999];6643 W CHAMBERS ST
103;61490034;05/29/2006;05:14 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06653245294027, -87.98450383071714];5707 W LISBON AV
104;61490073;05/29/2006;10:23 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.07272116180968, -87.98849438631792];2944 N 61ST ST
105;61490111;05/29/2006;03:04 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06805947489746, -87.98571026686476];5814 W CENTER ST
106;61480126;05/28/2006;02:42 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.064432413266786, -87.97865489742641];2502 N 52ND ST
107;61470081;05/27/2006;10:00 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.04604319081398, -87.98235019081397];5500 W MARTIN DR
108;61470129;05/27/2006;11:32 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.0463291151689, -87.98072921588175];5401 W MARTIN DR
109;61470162;05/27/2006;08:04 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06205716763807, -87.98308058425171];2367 N 56TH ST
110;61470173;05/27/2006;09:18 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.072612513994045, -87.99254991618096];6417 W GIRARD AV
