Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
131740048;06/23/2013;08:42 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.000153994171626, -87.95672447013695];2446 S 34TH ST
131740167;06/23/2013;09:08 PM;2.0;THEFT FROM BUILDING;;;;;[43.003585666108854, -87.95784347735031];2254 S 35TH ST
131730085;06/22/2013;01:31 PM;6.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[42.97542238692215, -87.99059222872542];6224 W FOREST HOME AV
131710038;06/20/2013;05:13 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.99709600582838, -88.00133104818492];2609 S 71ST ST
131710138;06/20/2013;07:30 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98260100695355, -87.98101182887083];3420 S 54TH ST
131700080;06/19/2013;11:51 AM;6.0;THEFT FROM BUILDING;;;;;[42.97887549959597, -88.00244905525405];7146 W WEDGEWOOD DR
131690032;06/18/2013;07:50 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.996834282820714, -87.99755156650677];2623 S 68TH ST
131690034;06/18/2013;08:18 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.982524167638076, -87.9619310809335];3419 S 38TH ST
131680059;06/17/2013;07:26 AM;6.0;THEFT FROM BUILDING;;;;;[42.98108649567218, -87.9830415];5509 W MORGAN AV #4
131680137;06/17/2013;04:16 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.980861037494805, -87.9581428561101];3514 S 35TH ST
131680141;06/17/2013;04:27 PM;6.0;THEFT FROM BUILDING;;;;;[42.98000399945174, -87.9657459417735];3553 S 41ST ST #105
131660049;06/15/2013;08:46 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.99775141326677, -87.95676497013694];2576 S 34TH ST
131650057;06/14/2013;09:41 AM;6.0;THEFT FROM BUILDING;;;;;[42.98130737795784, -87.9447072512142];2402 W MORGAN AV
131640060;06/13/2013;11:29 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.989939245628705, -87.98398495181507];3012 S 56TH ST
131630062;06/12/2013;11:56 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.973780471579246, -88.01420072592187];8040 W HOWARD AV
131610045;06/10/2013;10:43 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98069825728547, -88.02022851875455];3501 S 86TH ST
131610077;06/10/2013;01:49 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98199690758263, -87.94850954602053];3473 S 27TH ST
131690113;06/10/2013;03:54 PM;6.0;THEFT FROM BUILDING;;;;;[42.985081056639025, -87.95446417580372];3220 W LAKEFIELD DR
