Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
062070056;07/26/2006;07:52 AM;6.0;ALL OTHER LARCENY;;;;2044 S LAYTON BL
062070076;07/26/2006;07:37 AM;6.0;ALL OTHER LARCENY;;;;3747 W FOREST HOME AV
062070078;07/26/2006;07:15 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;524 S LAYTON BL
062070104;07/26/2006;09:27 AM;6.0;MOTOR VEHICLE THEFT;;;;3151 W BURNHAM ST
062070227;07/26/2006;07:47 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;1555 S LAYTON BL
062070266;07/26/2006;10:01 PM;6.0;SHOPLIFTING;;;;812 S LAYTON BL
062060013;07/25/2006;01:09 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1964 S 30TH ST
062060039;07/25/2006;06:38 AM;6.0;MOTOR VEHICLE THEFT;;;;2800 W NATIONAL AV
062060101;07/25/2006;10:19 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1019 S 22ND ST
062060163;07/25/2006;03:45 PM;6.0;MOTOR VEHICLE THEFT;;;;2133 W MAPLE ST
062060171;07/25/2006;04:04 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;726 S 22ND ST #1
062060205;07/25/2006;04:29 PM;6.0;ROBBERY;;;;3434 W SCOTT ST
062060212;07/25/2006;05:46 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2033 W GRANT ST
062060245;07/25/2006;07:29 PM;6.0;ROBBERY;;;;3301 W NATIONAL AV
062060251;07/25/2006;07:29 PM;6.0;AGGRAVATED ASSAULT;;;;3300 W NATIONAL AV
062050033;07/24/2006;06:17 AM;6.0;MOTOR VEHICLE THEFT;;;;2300 W ORCHARD ST
062050042;07/24/2006;08:20 AM;2.0;SIMPLE ASSAULT;;;;1225 S 37TH ST
062050047;07/24/2006;09:05 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2510 W MITCHELL ST
062050074;07/24/2006;11:12 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3011 W CLEVELAND AV
062050102;07/24/2006;11:41 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3430 W NATIONAL AV #A
062050148;07/24/2006;04:22 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2321 W GREENFIELD AV
062050158;07/24/2006;04:54 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3301 W FOREST HOME AV
062050170;07/24/2006;02:59 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;719 S 21ST ST #2
062050198;07/24/2006;08:12 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2114 W LINCOLN AV
062050226;07/24/2006;11:07 PM;3.0;ALL OTHER LARCENY;;;;100 N 35TH ST
062050228;07/24/2006;11:14 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;1643 S 24TH ST
062040012;07/23/2006;12:23 AM;6.0;SIMPLE ASSAULT;;;;2100 W BECHER ST
062040038;07/23/2006;01:44 AM;6.0;AGGRAVATED ASSAULT;;;;2155 S 24TH ST
062040044;07/23/2006;02:41 AM;6.0;MOTOR VEHICLE THEFT;;;;2511 W SCOTT ST #REAR
062040059;07/23/2006;08:26 AM;6.0;MOTOR VEHICLE THEFT;;;;3608 W ROGERS ST
062040066;07/23/2006;09:50 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2910 W NATIONAL AV
062040088;07/23/2006;11:47 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;1626 S 21ST ST
062040098;07/23/2006;01:23 PM;6.0;MOTOR VEHICLE THEFT;;;;2327 W ORCHARD ST
062040109;07/23/2006;02:32 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1556 S 25TH ST
062040120;07/23/2006;03:35 PM;6.0;ALL OTHER LARCENY;;;;2100 W GRANT ST
062040160;07/23/2006;06:39 PM;6.0;ALL OTHER LARCENY;;;;2239 W NATIONAL AV
062040170;07/23/2006;07:51 PM;6.0;SIMPLE ASSAULT;;;;742 S 22ND ST
062040184;07/23/2006;07:15 PM;6.0;AGGRAVATED ASSAULT;;;;1014 S 31ST ST
062040201;07/23/2006;09:40 PM;6.0;AGGRAVATED ASSAULT;;;;1703 S 24TH ST
062050004;07/23/2006;09:46 PM;6.0;ROBBERY;;;;3136 W NATIONAL AV #1
062030013;07/22/2006;12:41 AM;6.0;ROBBERY;;;;2000 S 28TH ST
062030032;07/22/2006;08:45 AM;6.0;ROBBERY;;;;1215 S 24TH ST
062030069;07/22/2006;10:43 AM;6.0;ALL OTHER LARCENY;;;;2252 S LAYTON BL
062030085;07/22/2006;11:04 AM;6.0;MOTOR VEHICLE THEFT;;;;754 S 25TH ST
062030100;07/22/2006;02:01 PM;6.0;ALL OTHER LARCENY;;;;1750 S 30TH ST
062030111;07/22/2006;03:08 PM;6.0;ALL OTHER LARCENY;;;;3007 S 40TH ST
062030120;07/22/2006;03:42 PM;6.0;SHOPLIFTING;;;;2625 W NATIONAL AV
062030121;07/22/2006;02:21 PM;6.0;AGGRAVATED ASSAULT;DISORDERLY CONDUCT;;;1023 S 21ST ST
062030121;07/22/2006;02:21 PM;6.0;AGGRAVATED ASSAULT;;;;1023 S 21ST ST
062030158;07/22/2006;09:17 PM;6.0;SIMPLE ASSAULT;;;;2728 W PIERCE ST #2
062030168;07/22/2006;10:38 PM;6.0;SIMPLE ASSAULT;;;;2130 W LINCOLN AV
062040005;07/22/2006;10:36 PM;6.0;AGGRAVATED ASSAULT;;;;747 S 23RD ST
062020144;07/21/2006;01:50 PM;6.0;SIMPLE ASSAULT;;;;3014 W PIERCE ST #406
062020210;07/21/2006;06:17 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1932 S 23RD ST #LOWER
062010046;07/20/2006;03:27 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2717 W LAPHAM ST
062010051;07/20/2006;06:38 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1549 S 24TH ST
062010087;07/20/2006;09:47 AM;6.0;MOTOR VEHICLE THEFT;;;;1510 S 22ND ST
062010112;07/20/2006;11:52 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2819 S 34TH ST
062010113;07/20/2006;08:52 AM;6.0;ROBBERY;;;;3519 W NATIONAL AV
062010117;07/20/2006;12:04 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2256 S 26TH ST
062010128;07/20/2006;01:28 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2900 W OKLAHOMA AV
062010174;07/20/2006;04:40 PM;6.0;MOTOR VEHICLE THEFT;;;;708 S 36TH ST
062010185;07/20/2006;05:41 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2514 W MITCHELL ST
062010189;07/20/2006;04:06 PM;6.0;ALL OTHER LARCENY;;;;1918 W BURNHAM ST
062020003;07/20/2006;10:59 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2310 S 31ST ST
062000031;07/19/2006;02:42 AM;6.0;ROBBERY;;;;2600 W NATIONAL AV
062000044;07/19/2006;07:38 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2338 W FOREST HOME AV
062000096;07/19/2006;11:35 AM;6.0;ALL OTHER LARCENY;;;;2700 W OKLAHOMA AV
062000098;07/19/2006;11:53 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2719 S 46TH ST
062000131;07/19/2006;02:35 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;905 S 28TH ST
062000156;07/19/2006;01:35 PM;6.0;ALL OTHER LARCENY;;;;1555 S LAYTON BL
062000180;07/19/2006;05:58 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1553 S 23RD ST
062000215;07/19/2006;07:41 PM;2.0;AGGRAVATED ASSAULT;;;;1633 S 30TH ST #UPR
062000253;07/19/2006;10:09 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2320 W ORCHARD ST
061990006;07/18/2006;12:20 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2011 W ORCHARD ST
061990009;07/18/2006;12:04 AM;6.0;SIMPLE ASSAULT;;;;1721 W CANAL ST
061990022;07/18/2006;02:33 AM;6.0;MOTOR VEHICLE THEFT;;;;1721 W CANAL ST
061990059;07/18/2006;07:46 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;2326 W ST PAUL AV
061990063;07/18/2006;08:36 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2725 S 29TH ST
061990104;07/18/2006;11:24 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1815 S 22ND ST
061990129;07/18/2006;11:32 AM;2.0;AGGRAVATED ASSAULT;;;;1124 S 24TH ST
061990140;07/18/2006;02:12 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1619 S 37TH ST
061990142;07/18/2006;01:51 PM;6.0;MOTOR VEHICLE THEFT;;;;1608 S 23RD ST #UNIT2
061990143;07/18/2006;02:24 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;1935 S 31ST ST
061990160;07/18/2006;03:12 PM;6.0;ALL OTHER LARCENY;;;;3014 W MITCHELL ST
061990219;07/18/2006;07:18 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2101 W BECHER ST
061990221;07/18/2006;07:18 PM;6.0;ARSON;;;;2215 W BECHER ST
061990242;07/18/2006;10:41 PM;6.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3632 W ORCHARD ST
062000006;07/18/2006;08:46 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1533 S 20TH ST
061980006;07/17/2006;12:31 AM;6.0;SIMPLE ASSAULT;;;;1805 S 37TH ST #207
061980054;07/17/2006;09:46 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1314 S 37TH ST
061980063;07/17/2006;09:35 AM;6.0;SIMPLE ASSAULT;;;;1022 S 23RD ST
061980100;07/17/2006;01:07 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2900 W OKLAHOMA AV
061980138;07/17/2006;04:23 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2600 W NATIONAL AV
061980194;07/17/2006;07:34 PM;6.0;SIMPLE ASSAULT;ALL OTHER OFFENSES;;;1517-B S 23RD ST
061980198;07/17/2006;08:15 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2600 W ROGERS ST
061980213;07/17/2006;09:15 PM;6.0;ALL OTHER LARCENY;;;;2700 W NATIONAL AV
061980230;07/17/2006;10:29 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1739 S MUSKEGO AV #1
061970101;07/16/2006;10:06 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2033 W MITCHELL ST
061970120;07/16/2006;12:42 PM;2.0;AGGRAVATED ASSAULT;;;;2031 W FOREST HOME AV
061970214;07/16/2006;07:55 PM;6.0;ALL OTHER LARCENY;;;;3434 W OKLAHOMA AV
062000142;07/16/2006;04:10 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1500 S 26TH ST
061960041;07/15/2006;05:11 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1667 S 30TH ST
061960042;07/15/2006;02:43 AM;6.0;AGGRAVATED ASSAULT;;;;1207 S 33RD ST
061960071;07/15/2006;06:19 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1646 S 22ND ST
061960109;07/15/2006;01:00 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1220 S 34TH ST
061960136;07/15/2006;12:11 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2309 W NATIONAL AV #APT8
061960146;07/15/2006;04:26 PM;6.0;ALL OTHER LARCENY;;;;2117 W PIERCE ST
061960178;07/15/2006;09:04 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2821 W ROGERS ST
061960189;07/15/2006;10:03 PM;6.0;SIMPLE ASSAULT;;;;3508 W BURNHAM ST
061970005;07/15/2006;09:26 PM;6.0;MOTOR VEHICLE THEFT;;;;1917 S LAYTON BL
061970036;07/15/2006;11:10 PM;6.0;AGGRAVATED ASSAULT;;;;1300 S 23RD ST
061950021;07/14/2006;01:51 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2228 W ORCHARD ST
061950027;07/14/2006;02:16 AM;6.0;MOTOR VEHICLE THEFT;;;;2129 S LAYTON BL
061950076;07/14/2006;10:20 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1709 S MUSKEGO AV
061950088;07/14/2006;11:02 AM;6.0;MOTOR VEHICLE THEFT;;;;3402 W NATIONAL AV
061950111;07/14/2006;12:41 PM;6.0;AGGRAVATED ASSAULT;;;;1558 S 24TH ST
061950126;07/14/2006;03:53 PM;6.0;MOTOR VEHICLE THEFT;;;;2202 W NATIONAL AV
061950145;07/14/2006;01:45 PM;6.0;MOTOR VEHICLE THEFT;;;;1709 S MUSKEGO AV
061950155;07/14/2006;06:14 PM;6.0;ALL OTHER LARCENY;;;;1555 S LAYTON BL
061950197;07/14/2006;05:50 PM;6.0;ARSON;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1008 S 28TH ST
061950199;07/14/2006;10:04 PM;6.0;ALL OTHER LARCENY;;;;1721 W CANAL ST
061950203;07/14/2006;10:44 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;724 S 32ND ST
061940011;07/13/2006;01:30 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2235 W MIDDLEMASS ST #APTA
061940047;07/13/2006;06:24 AM;6.0;ARSON;;;;1512 S 23RD ST
061940076;07/13/2006;09:41 AM;6.0;ROBBERY;;;;2100 W GRANT ST
061940095;07/13/2006;12:17 PM;6.0;ALL OTHER LARCENY;;;;2200 S LAYTON BL
061940104;07/13/2006;11:53 AM;6.0;AGGRAVATED ASSAULT;;;;2920 W GRANT ST
061940116;07/13/2006;02:08 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1632 S 21ST ST
061940130;07/13/2006;03:59 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;1524 S 21ST ST
061940135;07/13/2006;04:46 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1563 S 31ST ST
061940152;07/13/2006;05:39 PM;6.0;ALL OTHER LARCENY;;;;2600 W PIERCE ST
061940199;07/13/2006;09:26 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2248 S 26TH ST
061940217;07/13/2006;09:38 PM;6.0;SIMPLE ASSAULT;;;;3300 W SCOTT ST
061930040;07/12/2006;05:54 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1646 S 22ND ST
061930050;07/12/2006;06:52 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3529 W PIERCE ST
061930078;07/12/2006;09:35 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3137 W PIERCE ST
061930089;07/12/2006;09:41 AM;6.0;MOTOR VEHICLE THEFT;;;;1400 S 38TH ST
061930102;07/12/2006;10:33 AM;6.0;ALL OTHER LARCENY;;;;2539 W MITCHELL ST
061930135;07/12/2006;01:49 PM;6.0;MOTOR VEHICLE THEFT;;;;2300 W GREENFIELD AV
061930168;07/12/2006;04:47 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1401 S 38TH ST
061930169;07/12/2006;04:47 PM;6.0;ALL OTHER LARCENY;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2140 W LINCOLN AV
061930184;07/12/2006;06:08 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1043 S 31ST ST
061930191;07/12/2006;05:56 PM;6.0;SIMPLE ASSAULT;DISORDERLY CONDUCT;;;5012 W OKLAHOMA AV #1
061920026;07/11/2006;03:54 AM;6.0;ARSON;;;;2200 W BURNHAM ST
061920036;07/11/2006;06:02 AM;6.0;MOTOR VEHICLE THEFT;;;;1720 S MUSKEGO AV #A
061920105;07/11/2006;10:52 AM;6.0;THEFT FROM BUILDING;;;;3117 W MADISON ST
061920111;07/11/2006;10:11 AM;6.0;MOTOR VEHICLE THEFT;;;;2700 W NATIONAL AV
061920160;07/11/2006;01:54 PM;6.0;MOTOR VEHICLE THEFT;;;;2178 W GRANT ST
061920166;07/11/2006;01:04 PM;6.0;MOTOR VEHICLE THEFT;;;;3030 W PIERCE ST #2
061920172;07/11/2006;04:29 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2934 S 39TH ST
061920176;07/11/2006;05:04 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2113 W PIERCE ST
061920195;07/11/2006;06:53 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2300 W NATIONAL AV
061910087;07/10/2006;09:26 AM;6.0;ROBBERY;;;;1988 S MUSKEGO AV
061910159;07/10/2006;04:20 PM;6.0;MOTOR VEHICLE THEFT;;;;2300 S 33RD ST
061910171;07/10/2006;04:45 PM;6.0;MOTOR VEHICLE THEFT;;;;737 S 23RD ST
061910185;07/10/2006;04:02 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1962 S MUSKEGO AV
061910218;07/10/2006;08:27 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3200 W PABST AV
061910234;07/10/2006;08:52 PM;6.0;MOTOR VEHICLE THEFT;;;;2414 W LEGION ST
061900036;07/09/2006;02:34 AM;6.0;AGGRAVATED ASSAULT;;;;3749 W NATIONAL AV
061900038;07/09/2006;04:10 AM;6.0;SIMPLE ASSAULT;MOTOR VEHICLE THEFT;TRESPASSING;;2425 W GRANT ST
061900041;07/09/2006;04:10 AM;6.0;MOTOR VEHICLE THEFT;;;;2425 W GRANT ST
061900045;07/09/2006;04:11 AM;6.0;ROBBERY;;;;2826 W PIERCE ST
061900046;07/09/2006;03:28 AM;6.0;ROBBERY;;;;3500 W NATIONAL AV
061900087;07/09/2006;11:13 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1014 S 34TH ST
061900088;07/09/2006;11:35 AM;6.0;ALL OTHER LARCENY;;;;2821 W HARRISON AV
061910008;07/09/2006;11:43 PM;6.0;SIMPLE ASSAULT;;;;2212 W ORCHARD ST
061890006;07/08/2006;01:10 AM;6.0;ALL OTHER LARCENY;;;;1016 S 35TH ST
061890056;07/08/2006;07:39 AM;6.0;SIMPLE ASSAULT;;;;2536 W LINCOLN AV
061890059;07/08/2006;08:10 AM;6.0;SIMPLE ASSAULT;;;;1761 S MUSKEGO AV
061890092;07/08/2006;11:39 AM;6.0;MOTOR VEHICLE THEFT;;;;2731 S 31ST ST
061890174;07/08/2006;06:50 PM;6.0;MOTOR VEHICLE THEFT;;;;2525 W ORCHARD ST
061890178;07/08/2006;07:42 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1245 S 36TH ST
061880024;07/07/2006;03:15 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;2100 W PIERCE ST
061880039;07/07/2006;05:10 AM;6.0;ROBBERY;;;;2038 W MITCHELL ST
061880050;07/07/2006;11:45 PM;;HOMICIDE;;;;554 S LAYTON BL
061880052;07/07/2006;08:42 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2015 W ST PAUL AV
061880121;07/07/2006;03:39 PM;6.0;MOTOR VEHICLE THEFT;;;;3609 W ROGERS ST
061880148;07/07/2006;05:08 PM;6.0;SIMPLE ASSAULT;;;;2175 S 20TH ST
061880159;07/07/2006;07:25 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;745 S 29TH ST
061880167;07/07/2006;08:23 PM;6.0;SIMPLE ASSAULT;;;;915 S 22ND ST
061890012;07/07/2006;11:45 PM;6.0;ROBBERY;;;;1316 S 30TH ST
061870022;07/06/2006;03:55 AM;6.0;ROBBERY;;;;3012 W NATIONAL AV
061870055;07/06/2006;09:11 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2822 W NATIONAL AV
061870062;07/06/2006;08:14 AM;6.0;ALL OTHER LARCENY;;;;3038 S 38TH ST
061870065;07/06/2006;09:57 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1805 S 37TH ST
061870079;07/06/2006;10:21 AM;6.0;ALL OTHER LARCENY;;;;812 S LAYTON BL
061870082;07/06/2006;11:26 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;1655 S 37TH ST
061870093;07/06/2006;11:35 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;1655 S 37TH ST
061870103;07/06/2006;09:45 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2830 W GREENFIELD AV
061870110;07/06/2006;12:28 PM;6.0;MOTOR VEHICLE THEFT;;;;923 S 33RD ST
061870126;07/06/2006;02:16 PM;6.0;ALL OTHER LARCENY;;;;1545 S LAYTON BL
061870142;07/06/2006;03:59 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2821 W ROGERS ST
061870200;07/06/2006;09:37 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2228 S 26TH ST
061870208;07/06/2006;08:26 PM;6.0;AGGRAVATED ASSAULT;;;;2226 W MITCHELL ST #UPPER
061860057;07/05/2006;07:41 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1958 S 29TH ST
061860058;07/05/2006;07:41 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1968 S 29TH ST
061860060;07/05/2006;07:41 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1954 S 29TH ST
061860116;07/05/2006;11:03 AM;2.0;SIMPLE ASSAULT;;;;1002 S 22ND ST
061860125;07/05/2006;11:24 AM;6.0;MOTOR VEHICLE THEFT;;;;2731 W BURNHAM ST
061860175;07/05/2006;02:14 PM;6.0;MOTOR VEHICLE THEFT;;;;2422 W NATIONAL AV
061860184;07/05/2006;02:35 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2201 S 29TH ST
061860266;07/05/2006;10:37 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;1240 S 36TH ST
061860271;07/05/2006;10:43 PM;6.0;SIMPLE ASSAULT;;;;2024 W BECHER ST #A
061870005;07/05/2006;11:13 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;815 S 22ND ST #A
061870021;07/05/2006;11:00 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;807 S 31ST ST #UPR
061850019;07/04/2006;01:32 AM;6.0;SIMPLE ASSAULT;;;;2303 S 28TH ST
061850021;07/04/2006;01:09 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2831 W LINCOLN AV
061850030;07/04/2006;12:47 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1701 W MT VERNON AV
061850147;07/04/2006;04:34 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2024 S 37TH ST
061850164;07/04/2006;06:11 PM;6.0;ALL OTHER LARCENY;;;;2200 W PIERCE ST
061850190;07/04/2006;08:34 PM;6.0;SIMPLE ASSAULT;;;;2627 W LAPHAM ST
061860016;07/04/2006;11:38 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;905 S 28TH ST
061840010;07/03/2006;12:04 AM;6.0;ROBBERY;;;;3235 W SCOTT ST
061840015;07/03/2006;12:18 AM;6.0;ALL OTHER LARCENY;;;;1741 S 22ND ST
061840035;07/03/2006;03:27 AM;6.0;ALL OTHER LARCENY;;;;1721 W CANAL ST
061840050;07/03/2006;04:35 AM;6.0;ROBBERY;;;;2136 W MIDDLEMASS ST
061840074;07/03/2006;08:57 AM;6.0;MOTOR VEHICLE THEFT;;;;1578 S 23RD ST
061840136;07/03/2006;11:52 AM;6.0;PURSE SNATCHING;;;;902 S 25TH ST
061840142;07/03/2006;12:03 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1633 S 30TH ST #B
061840153;07/03/2006;02:24 PM;6.0;ROBBERY;;;;1730 S MUSKEGO AV
061840200;07/03/2006;05:51 PM;6.0;AGGRAVATED ASSAULT;;;;2239 W SCOTT ST #LWR
061840201;07/03/2006;06:38 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1236 S 37TH ST
061840205;07/03/2006;05:59 PM;6.0;ALL OTHER LARCENY;;;;812 S LAYTON BL
061840213;07/03/2006;07:13 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1240 S 37TH ST
062050025;07/03/2006;03:38 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3115 W BURNHAM ST
061830022;07/02/2006;12:56 AM;6.0;AGGRAVATED ASSAULT;;;;1564 S 37TH ST
061830041;07/02/2006;04:20 AM;6.0;SIMPLE ASSAULT;;;;2700 W NATIONAL AV
061830042;07/02/2006;03:45 AM;6.0;ROBBERY;;;;2013 S 32ND ST
061830052;07/02/2006;08:24 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;717 S 37TH ST #A
061830053;07/02/2006;08:33 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3000 W CANAL ST
061830057;07/02/2006;09:15 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;214 N 25TH ST
061830063;07/02/2006;10:20 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2615 W MINERAL ST
061830065;07/02/2006;09:47 AM;6.0;ALL OTHER LARCENY;;;;2114 W MITCHELL ST
061830080;07/02/2006;11:55 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2031 S MUSKEGO AV
061830083;07/02/2006;12:10 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1500 S 36TH ST
061830109;07/02/2006;02:13 PM;6.0;MOTOR VEHICLE THEFT;;;;915 S 32ND ST
061830126;07/02/2006;05:31 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1245 S 36TH ST
061840006;07/02/2006;11:17 PM;6.0;SIMPLE ASSAULT;;;;2668 S 30TH ST
061880118;07/02/2006;10:08 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1646 S 22ND ST
061820073;07/01/2006;09:35 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1923 S 23RD ST
061820084;07/01/2006;09:40 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1570 S 24TH ST
061820096;07/01/2006;10:47 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;4229 W GREENFIELD AV
061820122;07/01/2006;02:05 PM;6.0;ALL OTHER LARCENY;;;;1936 S 29TH ST
061820169;07/01/2006;05:45 PM;6.0;ROBBERY;;;;2111 W LAPHAM ST
