Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
061080086;04/18/2006;12:39 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2201 N CAMBRIDGE AV
061080134;04/18/2006;04:33 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2640 N STOWELL AV
061080142;04/18/2006;04:23 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;3036 N FREDERICK AV
061080156;04/18/2006;05:26 PM;5.0;MOTOR VEHICLE THEFT;;;2648 N FRATNEY ST
061080179;04/18/2006;08:52 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2600 N LINCOLN MEMORIAL DR
061070027;04/17/2006;07:10 AM;5.0;SHOPLIFTING;;;605 E LYON ST
061070046;04/17/2006;09:21 AM;5.0;THEFT FROM MOTOR VEHICLE;;;2965 N BARTLETT AV
061070068;04/17/2006;11:19 AM;5.0;THEFT FROM MOTOR VEHICLE;;;1827 E PARK PL
061070084;04/17/2006;12:16 PM;5.0;ALL OTHER LARCENY;;;1824 E PARK PL
061070089;04/17/2006;12:22 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2970 N MURRAY AV
061070090;04/17/2006;11:55 AM;5.0;MOTOR VEHICLE THEFT;;;606 E HADLEY ST #3
061070093;04/17/2006;12:42 PM;5.0;ALL OTHER LARCENY;;;1815 E KENILWORTH PL
061070102;04/17/2006;12:13 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;2970 N FREDERICK AV
061070103;04/17/2006;12:36 PM;5.0;MOTOR VEHICLE THEFT;;;3441 N WEIL ST
061070160;04/17/2006;05:07 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1237 N VAN BUREN ST
061070175;04/17/2006;06:29 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2830 N OAKLAND AV
061070205;04/17/2006;08:17 PM;5.0;MOTOR VEHICLE THEFT;;;3163 N FRATNEY ST #A
061070223;04/17/2006;11:25 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1914 E NEWBERRY BL
061060007;04/16/2006;12:38 AM;5.0;THEFT FROM MOTOR VEHICLE;;;2830 N OAKLAND AV
061060030;04/16/2006;02:33 AM;5.0;AGGRAVATED ASSAULT;;;1300 E BRADY ST
061060089;04/16/2006;03:46 PM;5.0;ALL OTHER LARCENY;;;1827 N FARWELL AV
061060107;04/16/2006;06:11 PM;5.0;ALL OTHER LARCENY;;;1580 N FARWELL AV #313
061060139;04/16/2006;08:19 PM;5.0;ROBBERY;;;1815 E NEWBERRY BL
061070002;04/16/2006;10:08 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;2824 N FREDERICK AV #LOWER
061050035;04/15/2006;04:14 AM;5.0;MOTOR VEHICLE THEFT;;;3275 N HUMBOLDT BL
061050049;04/15/2006;09:21 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1743 N CAMBRIDGE AV
061050069;04/15/2006;11:06 AM;5.0;MOTOR VEHICLE THEFT;;;1251 N MARKET ST
061050070;04/15/2006;11:00 AM;5.0;PURSE SNATCHING;;;1703 N FARWELL AV
061050079;04/15/2006;11:57 AM;5.0;ALL OTHER LARCENY;;;1618 E NEWPORT AV
061050091;04/15/2006;01:03 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1233 N MARSHALL ST
061050133;04/15/2006;05:13 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1231 N EDISON ST
061050144;04/15/2006;06:21 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1902 E LINNWOOD AV
061050166;04/15/2006;11:15 PM;5.0;THEFT FROM MOTOR VEHICLE;;;3157 N FRATNEY ST
061050170;04/15/2006;09:00 PM;5.0;ROBBERY;;;1932 E WEBSTER PL
061040035;04/14/2006;08:02 AM;5.0;THEFT FROM MOTOR VEHICLE;;;2007 E WINDSOR PL #A
061040057;04/14/2006;09:31 AM;5.0;THEFT FROM BUILDING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;2311 N PROSPECT AV
061040100;04/14/2006;03:22 PM;5.0;MOTOR VEHICLE THEFT;;;420 E OGDEN AV
061040125;04/14/2006;05:30 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2946 N FRATNEY ST
061040145;04/14/2006;06:42 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;2823 N BOOTH ST #UPR
061040150;04/14/2006;07:52 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;1633 N PROSPECT AV
061040155;04/14/2006;09:42 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1827 N FARWELL AV
061040158;04/14/2006;09:45 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;2501 N BARTLETT AV #C
061030043;04/13/2006;08:22 AM;5.0;ALL OTHER LARCENY;;;1875 N FARWELL AV
061030046;04/13/2006;08:01 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1651 N FARWELL AV #304
061030053;04/13/2006;07:45 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3079 N HUMBOLDT BL #LOWER
061030105;04/13/2006;02:08 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2417 N HUMBOLDT BL
061030110;04/13/2006;02:05 PM;5.0;THEFT FROM BUILDING;;;2970 N FREDERICK AV
061030130;04/13/2006;03:40 PM;5.0;ALL OTHER LARCENY;;;1622 N CASS ST
061030166;04/13/2006;09:12 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1321 E LOCUST ST
061030172;04/13/2006;10:03 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2618 N HOLTON ST
061030182;04/13/2006;11:16 PM;5.0;MOTOR VEHICLE THEFT;;;1704 N FARWELL AV
061020020;04/12/2006;02:30 AM;5.0;MOTOR VEHICLE THEFT;;;1729 N PULASKI ST
061020022;04/12/2006;02:30 AM;5.0;ALL OTHER LARCENY;;;1729 N PULASKI ST
061020050;04/12/2006;06:44 AM;5.0;ROBBERY;;;1454 N MARSHALL ST
061020079;04/12/2006;09:49 AM;5.0;ALL OTHER LARCENY;;;234 W GALENA ST #FLR2
061020084;04/12/2006;11:25 AM;5.0;ALL OTHER LARCENY;;;1905 E NORTH AV
061020116;04/12/2006;02:00 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2726 N BARTLETT AV
061020117;04/12/2006;02:17 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2722 N BARTLETT AV
061020120;04/12/2006;02:53 PM;5.0;MOTOR VEHICLE THEFT;;;1527 N MARSHALL ST
061020130;04/12/2006;03:29 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2641 N BOOTH ST
061020140;04/12/2006;04:33 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2732 N OAKLAND AV
061020142;04/12/2006;04:41 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1684 N FRANKLIN PL
061020189;04/12/2006;08:32 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3318 N FRATNEY ST
061010012;04/11/2006;03:55 AM;5.0;ROBBERY;;;2600 N OAKLAND AV
061010032;04/11/2006;06:38 AM;5.0;MOTOR VEHICLE THEFT;;;2949 N MARYLAND AV
061010045;04/11/2006;08:19 AM;5.0;MOTOR VEHICLE THEFT;;;2629 N FRATNEY ST
061010049;04/11/2006;09:14 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1459 N FARWELL AV
061010091;04/11/2006;12:54 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;1014 E MEINECKE AV
061010093;04/11/2006;01:27 PM;5.0;MOTOR VEHICLE THEFT;;;2200 E PARK PL
061010118;04/11/2006;03:42 PM;5.0;SIMPLE ASSAULT;;;1116 E WRIGHT ST
061010192;04/11/2006;09:36 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;825 E KEEFE AV
061010208;04/11/2006;10:28 PM;5.0;ROBBERY;;;1767 N ARLINGTON PL
061010211;04/11/2006;10:41 PM;5.0;MOTOR VEHICLE THEFT;;;1531 N CASS ST
061000044;04/10/2006;09:17 AM;5.0;THEFT FROM MOTOR VEHICLE;;;533 E CENTER ST
061000052;04/10/2006;06:50 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;2402 N DOUSMAN ST
061000084;04/10/2006;11:39 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1750 N WATER ST
061000091;04/10/2006;12:33 PM;5.0;THEFT FROM MOTOR VEHICLE;;;3072 N PIERCE ST
061000101;04/10/2006;12:59 PM;5.0;PURSE SNATCHING;;;1862 N FARWELL AV
061000110;04/10/2006;02:54 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2909 N BARTLETT AV
061000116;04/10/2006;02:59 PM;5.0;MOTOR VEHICLE THEFT;;;3244 N OAKLAND AV
061000130;04/10/2006;04:15 PM;5.0;ALL OTHER LARCENY;;;3073 N HUMBOLDT BL
061000151;04/10/2006;04:56 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;2208 E WEBSTER PL
061000158;04/10/2006;06:21 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1320 N MARTIN L KING JR DR
061000186;04/10/2006;07:19 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;3057 N MURRAY AV
061000195;04/10/2006;09:32 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3466 N BREMEN ST
061000204;04/10/2006;10:13 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2867 N BREMEN ST
060990113;04/09/2006;03:10 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3250 N DOWNER AV
060990140;04/09/2006;04:13 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;2970 N FRATNEY ST
060990170;04/09/2006;07:40 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3053 N FARWELL AV
060990180;04/09/2006;08:20 PM;5.0;AGGRAVATED ASSAULT;;;144 E JUNEAU AV
060990180;04/09/2006;08:20 PM;5.0;SIMPLE ASSAULT;;;144 E JUNEAU AV
060990191;04/09/2006;10:50 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2720 N BOOTH ST
060980018;04/08/2006;01:51 AM;5.0;AGGRAVATED ASSAULT;;;1211 N WATER ST
060980021;04/08/2006;04:11 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2749 N CRAMER ST
060980023;04/08/2006;03:07 AM;5.0;AGGRAVATED ASSAULT;;;1211 N WATER ST
060980032;04/08/2006;07:44 AM;5.0;THEFT FROM MOTOR VEHICLE;;;2205 N LAKE DR
060980045;04/08/2006;08:55 AM;5.0;ALL OTHER LARCENY;;;2321 N OAKLAND AV
060980063;04/08/2006;10:03 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1862 N WARREN AV
060980118;04/08/2006;02:25 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1500 N FARWELL AV
060980148;04/08/2006;05:17 PM;5.0;MOTOR VEHICLE THEFT;;;921 E KEEFE AV
060980168;04/08/2006;07:00 PM;5.0;MOTOR VEHICLE THEFT;;;2505 N FRATNEY ST
060970018;04/07/2006;02:01 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2969 N CRAMER ST
060970027;04/07/2006;03:53 AM;5.0;AGGRAVATED ASSAULT;;;3023-A N BREMEN ST
060970041;04/07/2006;08:16 AM;5.0;ALL OTHER LARCENY;;;2657 N WEIL ST
060970058;04/07/2006;09:32 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;901 E CENTER ST
060970111;04/07/2006;02:27 PM;5.0;MOTOR VEHICLE THEFT;;;1816 E KANE PL
060970124;04/07/2006;03:18 PM;5.0;BURGLARY/BREAKING AND ENTERING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;1014 E MEINECKE AV
060970159;04/07/2006;06:25 PM;5.0;ROBBERY;;;2942 N MURRAY ST
060970175;04/07/2006;11:01 PM;5.0;THEFT FROM MOTOR VEHICLE;;;707 E BURLEIGH ST
060980009;04/07/2006;10:53 PM;5.0;ROBBERY;;;2650 N FREDERICK AV
060960073;04/06/2006;08:38 AM;5.0;ALL OTHER LARCENY;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;3287 N SHEPARD AV
060960093;04/06/2006;10:32 AM;5.0;THEFT FROM MOTOR VEHICLE;;;1616 N VAN BUREN ST
060960131;04/06/2006;02:02 PM;5.0;ALL OTHER LARCENY;;;1818 N WATER ST
060960136;04/06/2006;12:32 PM;5.0;ALL OTHER LARCENY;;;1027 E PLEASANT ST
060970011;04/06/2006;11:12 PM;5.0;ROBBERY;;;932 E CHAMBERS ST
060950007;04/05/2006;12:45 AM;5.0;SIMPLE ASSAULT;;;614 E MEINECKE AV
060950037;04/05/2006;08:38 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3210 N DOUSMAN ST
060950087;04/05/2006;11:44 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1615 E LOCUST ST
060950177;04/05/2006;07:12 PM;5.0;THEFT FROM MOTOR VEHICLE;;;606 E JUNEAU AV
060950178;04/05/2006;07:12 PM;5.0;THEFT FROM MOTOR VEHICLE;;;606 E JUNEAU AV
060950186;04/05/2006;07:24 PM;5.0;MOTOR VEHICLE THEFT;;;2605 N BOOTH ST
060940036;04/04/2006;07:25 AM;5.0;THEFT FROM MOTOR VEHICLE;;;908 E AUER AV
060940053;04/04/2006;08:49 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1700 N FRANKLIN PL
060940055;04/04/2006;07:54 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;3236 N WEIL ST
060940069;04/04/2006;10:29 AM;5.0;THEFT FROM MOTOR VEHICLE;;;3325 N HUMBOLDT BL
060940098;04/04/2006;01:20 PM;5.0;ALL OTHER LARCENY;;;1734 N ARLINGTON PL
060940130;04/04/2006;04:35 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1900 N OAKLAND AV
060940142;04/04/2006;04:39 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1136 E CLARKE ST #UPPER
060940206;04/04/2006;09:52 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3402 N GORDON PL
060930032;04/03/2006;07:46 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;601 E OGDEN AV
060930033;04/03/2006;07:46 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;601 E OGDEN AV
060930034;04/03/2006;08:41 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1925 N WATER ST
060930035;04/03/2006;08:57 AM;5.0;ALL OTHER LARCENY;;;1936 E KENILWORTH PL
060930043;04/03/2006;10:06 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1941 N CAMBRIDGE AV
060930064;04/03/2006;12:23 PM;5.0;MOTOR VEHICLE THEFT;;;3463 N DOUSMAN ST
060930070;04/03/2006;12:17 PM;5.0;ALL OTHER LARCENY;;;2185 N PROSPECT AV
060930075;04/03/2006;01:47 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;529 E CLARKE ST
060930096;04/03/2006;03:00 PM;5.0;ALL OTHER LARCENY;;;1621 N FRANKLIN PL #212
060930132;04/03/2006;06:22 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1813 N MARSHALL ST
060930141;04/03/2006;06:55 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2465 N DOUSMAN ST
060930155;04/03/2006;07:17 PM;5.0;MOTOR VEHICLE THEFT;;;111 W PLEASANT ST
060930182;04/03/2006;09:01 PM;5.0;ALL OTHER LARCENY;;;2201 N CAMBRIDGE AV #APT51
060920040;04/02/2006;08:27 AM;5.0;ALL OTHER LARCENY;;;1620 N JACKSON ST #1
060920082;04/02/2006;12:43 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1619 N FARWELL AV
060920095;04/02/2006;12:13 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;2128 E LOCUST ST
060910107;04/01/2006;01:22 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1619 N FARWELL AV #204
060910109;04/01/2006;01:22 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1619 N FARWELL AV #204
060910132;04/01/2006;02:14 PM;5.0;AGGRAVATED ASSAULT;;;2765 N FRATNEY ST
061200035;04/30/2006;08:42 AM;1.0;ALL OTHER LARCENY;;;1015 N 6TH ST
061200050;04/30/2006;09:37 AM;3.0;MOTOR VEHICLE THEFT;;;2701 W KILBOURN AV
061200059;04/30/2006;12:17 PM;1.0;THEFT FROM MOTOR VEHICLE;;;275 W WISCONSIN AV
061200077;04/30/2006;01:42 PM;1.0;THEFT FROM MOTOR VEHICLE;;;330 W WELLS ST
061200121;04/30/2006;05:45 PM;1.0;THEFT FROM MOTOR VEHICLE;;;1030 N 6TH ST
061210002;04/30/2006;10:53 PM;3.0;SIMPLE ASSAULT;;;1130 N 29TH ST
061190018;04/29/2006;01:43 AM;3.0;SIMPLE ASSAULT;;;203 N 33RD ST
061190046;04/29/2006;08:21 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3022 W WISCONSIN AV
061190050;04/29/2006;08:38 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1548 N 35TH ST
061190077;04/29/2006;10:17 AM;1.0;ROBBERY;;;161 W WISCONSIN AV
061190079;04/29/2006;10:38 AM;3.0;MOTOR VEHICLE THEFT;;;426 N 28TH ST
061190121;04/29/2006;02:14 PM;3.0;MOTOR VEHICLE THEFT;;;832 N 25TH ST
061190127;04/29/2006;04:15 PM;1.0;THEFT FROM MOTOR VEHICLE;;;333 W STATE ST
061190128;04/29/2006;04:10 PM;3.0;THEFT FROM MOTOR VEHICLE;;;2114 W CHERRY ST
061190157;04/29/2006;05:25 PM;3.0;MOTOR VEHICLE THEFT;;;1015 N 19TH ST
061190160;04/29/2006;06:13 PM;1.0;ALL OTHER LARCENY;;;1118 N 4TH ST
061190185;04/29/2006;09:43 PM;3.0;SIMPLE ASSAULT;;;2929 W WISCONSIN AV
061190187;04/29/2006;07:33 PM;3.0;THEFT FROM MOTOR VEHICLE;;;639 N 25TH ST
061180023;04/28/2006;07:45 AM;3.0;ALL OTHER LARCENY;;;1442 W WISCONSIN AV
061180051;04/28/2006;10:38 AM;3.0;ALL OTHER LARCENY;;;1120 N 25TH ST
061180061;04/28/2006;10:47 AM;3.0;SIMPLE ASSAULT;;;2625 W JUNEAU AV #104
061180079;04/28/2006;11:38 AM;3.0;ALL OTHER LARCENY;;;2335 W WISCONSIN AV #2
061180082;04/28/2006;11:01 AM;3.0;AGGRAVATED ASSAULT;;;812 N 25TH ST
061180091;04/28/2006;09:57 AM;3.0;AGGRAVATED ASSAULT;;;1312 N 27TH ST
061180101;04/28/2006;03:09 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2500 W WISCONSIN AV
061180110;04/28/2006;10:43 AM;3.0;ALL OTHER LARCENY;;;2330 W CLYBOURN ST
061180111;04/28/2006;03:56 PM;3.0;ALL OTHER LARCENY;;;2300 W HIGHLAND AV
061180114;04/28/2006;03:34 PM;3.0;AGGRAVATED ASSAULT;;;3430 W HIGHLAND BL
061180117;04/28/2006;03:46 PM;1.0;ALL OTHER LARCENY;;;1123 N WATER ST #SUITE
061180122;04/28/2006;03:47 PM;3.0;AGGRAVATED ASSAULT;;;1017 N 12TH ST
061180140;04/28/2006;02:51 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;1275 N 17TH ST
061180189;04/28/2006;09:54 PM;3.0;ROBBERY;;;2537 W WISCONSIN AV
061190012;04/28/2006;11:54 PM;3.0;SIMPLE ASSAULT;;;2434 W WELLS ST #208
061170035;04/27/2006;07:34 AM;3.0;THEFT FROM MOTOR VEHICLE;;;2114 W MICHIGAN ST
061170044;04/27/2006;07:54 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;517 E MENOMONEE ST
061170048;04/27/2006;08:46 AM;3.0;ROBBERY;;;2701 W WISCONSIN AV #UNITC
061170055;04/27/2006;09:52 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;712 N 26TH ST #201
061170070;04/27/2006;11:19 AM;3.0;THEFT FROM MOTOR VEHICLE;;;939 N 19TH ST
061170084;04/27/2006;10:22 AM;3.0;THEFT FROM COIN-OPPERATED MACHINES;;;3306 W MICHIGAN ST
061170094;04/27/2006;01:44 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2202 W CLYBOURN ST
061170108;04/27/2006;12:07 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1017 N 12TH ST
061170114;04/27/2006;02:57 PM;3.0;ALL OTHER LARCENY;;;1120 W WELLS ST
061170115;04/27/2006;02:09 PM;3.0;MOTOR VEHICLE THEFT;;;955 N 14TH ST #205
061170120;04/27/2006;03:30 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;940 N RENEE ST
061170124;04/27/2006;01:15 PM;3.0;THEFT FROM MOTOR VEHICLE;;;2729 W VLIET ST
061170136;04/27/2006;03:51 PM;3.0;SIMPLE ASSAULT;;;3004 W WELLS ST #210
061170146;04/27/2006;04:21 PM;3.0;AGGRAVATED ASSAULT;;;2912 W WELLS ST #307
061170177;04/27/2006;07:29 PM;3.0;MOTOR VEHICLE THEFT;;;2800 W KILBOURN AV
061170181;04/27/2006;09:10 PM;1.0;ALL OTHER LARCENY;;;100 E WISCONSIN AV SUITE 2550
061170185;04/27/2006;09:06 PM;3.0;ROBBERY;;;1611 W HIGHLAND AV
061170188;04/27/2006;10:11 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1204 W STATE ST
061170189;04/27/2006;10:12 PM;1.0;ALL OTHER LARCENY;;;915 W WISCONSIN AV
061160018;04/26/2006;01:47 AM;1.0;AGGRAVATED ASSAULT;;;633 W MICHIGAN ST
061160037;04/26/2006;06:48 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;1231 N 12TH LA
061160122;04/26/2006;05:03 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2522 W STATE ST
061160126;04/26/2006;05:45 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3134 W STATE ST
061160138;04/26/2006;06:45 PM;1.0;THEFT FROM MOTOR VEHICLE;;;275 W WISCONSIN AV
061160156;04/26/2006;08:31 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1313 N 23RD ST
061160165;04/26/2006;05:41 PM;3.0;ROBBERY;;;2700 W ST PAUL AV
061160184;04/26/2006;10:37 PM;3.0;ALL OTHER LARCENY;;;525 N 16TH ST
061170006;04/26/2006;11:10 PM;3.0;ROBBERY;;;2600 W STATE ST
061150011;04/25/2006;12:30 AM;3.0;ROBBERY;;;2619 W CHERRY ST
061150021;04/25/2006;02:22 AM;3.0;AGGRAVATED ASSAULT;;;3217 W VLIET ST
061150024;04/25/2006;06:19 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3030 W MICHIGAN ST
061150045;04/25/2006;08:52 AM;3.0;AGGRAVATED ASSAULT;;;2463 W KILBOURN AV
061150048;04/25/2006;09:16 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;1218 W HIGHLAND AV
061150062;04/25/2006;10:57 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3035 W WISCONSIN AV
061150073;04/25/2006;10:39 AM;3.0;THEFT FROM MOTOR VEHICLE;;;3019 W MC KINLEY BL
061150102;04/25/2006;01:20 PM;3.0;MOTOR VEHICLE THEFT;;;800 N 19TH ST
061150118;04/25/2006;02:38 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2936 W KILBOURN AV
061150140;04/25/2006;05:16 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;527 N 27TH ST
061150141;04/25/2006;05:17 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;547 N 27TH ST
061150153;04/25/2006;06:20 PM;1.0;ALL OTHER LARCENY;;;200 W WELLS ST
061150160;04/25/2006;05:20 PM;1.0;ROBBERY;;;200 W WELLS ST
061150178;04/25/2006;06:14 PM;3.0;THEFT FROM MOTOR VEHICLE;;;1112 N 22ND ST
061150184;04/25/2006;07:58 PM;3.0;SHOPLIFTING;;;824 N 16TH ST
061140057;04/24/2006;09:13 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2801 W WISCONSIN AV
061140070;04/24/2006;09:29 AM;3.0;THEFT FROM COIN-OPPERATED MACHINES;;;761 N 29TH ST
061140086;04/24/2006;01:04 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;733 N 8TH ST
061140108;04/24/2006;01:45 PM;1.0;THEFT FROM BUILDING;;;814 W WISCONSIN AV
061140120;04/24/2006;04:17 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2936 W WELLS ST
061140125;04/24/2006;04:23 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2308 W WISCONSIN AV
061140129;04/24/2006;02:29 PM;3.0;SIMPLE ASSAULT;;;1017 N 12TH ST
061140166;04/24/2006;07:10 PM;3.0;THEFT FROM MOTOR VEHICLE;;;431 N 27TH ST
061140176;04/24/2006;07:57 PM;1.0;THEFT FROM MOTOR VEHICLE;;;260 N JEFFERSON ST
061140193;04/24/2006;07:55 PM;3.0;AGGRAVATED ASSAULT;;;2519 W CLYBOURN ST #UPR
061140196;04/24/2006;09:33 PM;3.0;AGGRAVATED ASSAULT;;;3401 W KILBOURN AV #3
061150004;04/24/2006;07:55 PM;3.0;AGGRAVATED ASSAULT;;;2519 W CLYBOURN ST #UPR
061150019;04/24/2006;11:00 PM;3.0;ROBBERY;;;761 N 29TH ST #104
061130057;04/23/2006;09:18 AM;3.0;MOTOR VEHICLE THEFT;;;2004 W HIGHLAND AV
061130074;04/23/2006;10:50 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;417 N 3RD ST
061130111;04/23/2006;03:47 PM;1.0;THEFT FROM MOTOR VEHICLE;;;161 W WISCONSIN AV
061130120;04/23/2006;05:01 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3001 W WISCONSIN AV
061130150;04/23/2006;08:43 PM;1.0;THEFT FROM MOTOR VEHICLE;;;333 E KILBOURN AV
061130156;04/23/2006;09:29 PM;1.0;THEFT FROM MOTOR VEHICLE;;;212 N MILWAUKEE ST
061130162;04/23/2006;10:34 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3015 W WELLS ST
061130163;04/23/2006;10:13 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3106 W VLIET ST
061140007;04/23/2006;11:38 PM;3.0;ROBBERY;;;608 N 30TH ST
061160177;04/23/2006;01:46 AM;1.0;AGGRAVATED ASSAULT;;;1100 N OLD WORLD THIRD ST
