Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
72960087;10/23/2007;01:23 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.976133800998326, -87.94820443955274];3774 S 27TH ST
72960120;10/23/2007;03:41 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.9290959550464, -87.93032762790632];6331 S 13TH ST
72960135;10/23/2007;04:30 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.93038649379626, -87.93026332125343];1300 W COLLEGE AV
73180143;10/22/2007;06:40 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.959387460470744, -87.92883097446477];1232 W LAYTON AV
72940119;10/21/2007;03:38 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.94836660115995, -87.90988156217801];5311 S HOWELL AV
72930092;10/20/2007;11:43 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.94693686652417, -87.91358970373354];200 W GRANGE AV
72930110;10/20/2007;12:55 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.93038649379626, -87.93026332125343];1300 W COLLEGE AV
72930123;10/20/2007;01:56 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.975497748794346, -87.91939127244513];3801 S 6TH ST
72930166;10/20/2007;07:24 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.928111878356134, -87.93040502480846];6401 S 13TH ST
72920140;10/19/2007;03:33 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.936688363841114, -87.90959446497426];5934 S HOWELL AV
72920149;10/19/2007;03:59 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.93017050856617, -87.93856735054217];1801 W COLLEGE AV
72920160;10/19/2007;03:24 PM;2.0;THEFT FROM BUILDING;;;;;[42.9796987543713, -87.93275543738835];3560 S 15TH PL
72920237;10/19/2007;09:57 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.97957901641727, -87.9469042511973];2536 W WARNIMONT AV
72910025;10/18/2007;01:26 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97391346047076, -87.93474283236193];1620 W HOWARD AV
72910152;10/18/2007;04:56 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.93038649379626, -87.93026332125343];1300 W COLLEGE AV
72900186;10/17/2007;09:17 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.98759969608747, -87.93610151543632];3131 S 18TH ST
72900191;10/17/2007;09:40 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.96055874967899, -87.94372144615093];4538 S 23RD ST
72890027;10/16/2007;06:18 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.932586491777045, -87.94641158381903];2429 W MANGOLD AV
72890030;10/16/2007;07:45 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.933930504327826, -87.94552041618097];2340 W KIMBERLY AV
