Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
70020050;01/02/2007;08:59 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.9906587152913, -87.98898979504509];2966 S 61ST ST
70020238;01/02/2007;09:06 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97916388842405, -87.9984926481041];6823 W WARNIMONT CT
70010169;01/01/2007;03:37 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[43.002063670552246, -87.95547754097154];2345 S 33RD ST
70310078;01/31/2007;01:15 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.01515783236195, -87.91401055929342];1539 S 3RD ST
70310082;01/31/2007;01:37 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02632648845881, -87.91798066763806];539 W VIRGINIA ST
70310085;01/31/2007;02:00 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.01500463336026, -87.91974546234667];1542 S 7TH ST
70310130;01/31/2007;06:18 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.01027054954125, -87.93309447345517];1836 S 16TH ST
70300114;01/30/2007;06:20 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.02170798889149, -87.91691811815414];935 S 5TH ST
70300171;01/30/2007;10:30 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02208183940153, -87.91373898002952];281 W WALKER ST
70290125;01/29/2007;05:30 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.01280498636584, -87.92273941465167];1673 S 9TH ST
70290128;01/29/2007;05:39 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02220047157924, -87.9263235];1128 W WALKER ST
70290153;01/29/2007;07:11 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.01897118401659, -87.91397162203559];1200 S 3RD ST
