Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
153640110;12/30/2015;07:18 PM;7.0;AGGRAVATED ASSAULT;;;;3520 N 61ST ST
153630060;12/29/2015;12:10 PM;3.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6131 W CENTER ST
153630064;12/29/2015;01:48 PM;7.0;MOTOR VEHICLE THEFT;;;;3049 N 59TH ST
153630084;12/29/2015;04:09 PM;3.0;MOTOR VEHICLE THEFT;;;;635 N 35TH ST
153630097;12/29/2015;05:42 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;5815 W APPLETON AV
153620020;12/28/2015;01:56 AM;7.0;MOTOR VEHICLE THEFT;;;;3400 N 76TH ST
153620038;12/28/2015;06:33 AM;7.0;MOTOR VEHICLE THEFT;;;;6222 W RICHMOND AV
153620077;12/28/2015;12:36 PM;7.0;MOTOR VEHICLE THEFT;;;;2813 N 50TH ST
153620109;12/28/2015;05:44 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2808 N 56TH ST
153620138;12/28/2015;08:13 PM;3.0;MOTOR VEHICLE THEFT;;;;5830 W VLIET ST
153610012;12/27/2015;02:09 AM;7.0;AGGRAVATED ASSAULT;;;;6800 W VIENNA AV
153610013;12/27/2015;12:05 AM;3.0;MOTOR VEHICLE THEFT;;;;139 N 71ST ST
153610045;12/27/2015;08:40 AM;7.0;MOTOR VEHICLE THEFT;;;;7168 W APPLETON AV
153610076;12/27/2015;11:47 AM;7.0;MOTOR VEHICLE THEFT;;;;3509 N 63RD ST
153610116;12/27/2015;11:44 AM;3.0;MOTOR VEHICLE THEFT;;;;225 S 74TH ST
153610169;12/27/2015;06:55 PM;3.0;INTIMIDATION;;;;159 N 91ST ST
153620009;12/27/2015;11:34 PM;3.0;MOTOR VEHICLE THEFT;;;;1329 N HAWLEY RD
153600050;12/26/2015;09:52 AM;7.0;MOTOR VEHICLE THEFT;;;;3029 N 53RD ST
153600064;12/26/2015;11:55 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;217 S 62ND ST
153600070;12/26/2015;12:41 PM;7.0;MOTOR VEHICLE THEFT;;;;3915 N 75TH ST
153600072;12/26/2015;01:12 PM;7.0;MOTOR VEHICLE THEFT;;;;3058 N 63RD ST
153600081;12/26/2015;01:03 PM;7.0;ALL OTHER LARCENY;;;;3612 N 63RD ST #LWR
153600095;12/26/2015;03:03 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;529-A S 71ST ST
153600108;12/26/2015;04:36 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;2030 N 53RD ST
153600149;12/26/2015;09:52 PM;7.0;MOTOR VEHICLE THEFT;;;;6201 W KEEFE AVENUE PK
153590062;12/25/2015;11:00 AM;3.0;INTIMIDATION;;;;159 N 91ST ST
153580016;12/24/2015;02:30 AM;3.0;AGGRAVATED ASSAULT;;;;8214 W DIXON ST
153580041;12/24/2015;08:30 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3055 N 54TH ST
153580091;12/24/2015;12:51 PM;3.0;ROBBERY;;;;6001 W ADLER ST
153580101;12/24/2015;11:56 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;535 S 84TH ST
153580111;12/24/2015;02:33 PM;3.0;AGGRAVATED ASSAULT;;;;5400 W CLARKE ST
153580136;12/24/2015;04:29 PM;3.0;THEFT FROM BUILDING;;;;5304 W NORTH AV
153580147;12/24/2015;06:27 PM;3.0;MOTOR VEHICLE THEFT;;;;2623 N 51ST ST
153570141;12/23/2015;05:51 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;3628 N 62ND ST
153570180;12/23/2015;10:12 PM;7.0;ROBBERY;;;;6701 W KEEFE AVENUE PK
153560005;12/22/2015;12:43 AM;7.0;MOTOR VEHICLE THEFT;;;;3280 N 54TH ST
153560075;12/22/2015;09:24 AM;3.0;MOTOR VEHICLE THEFT;;;;2040 N 48TH ST
153560080;12/22/2015;11:16 AM;3.0;MOTOR VEHICLE THEFT;;;;1601 N 56TH ST
153560083;12/22/2015;09:41 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;535 S 84TH ST
153560137;12/22/2015;04:16 PM;3.0;ALL OTHER LARCENY;;;;1362 N HAWLEY RD
153560164;12/22/2015;05:24 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3128 N 75TH ST
153560170;12/22/2015;02:45 PM;3.0;MOTOR VEHICLE THEFT;;;;5220 W NORTH AV
153560171;12/22/2015;06:36 PM;7.0;SIMPLE ASSAULT;;;;2785 N 69TH ST
153560176;12/22/2015;07:00 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5219 W LISBON AV
153560180;12/22/2015;07:06 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;6131 W CENTER ST
153550033;12/21/2015;06:48 AM;3.0;ROBBERY;;;;201 N 35TH ST
153550041;12/21/2015;07:05 AM;3.0;MOTOR VEHICLE THEFT;;;;2561 N 61ST ST #LWR
153550042;12/21/2015;08:59 AM;7.0;MOTOR VEHICLE THEFT;;;;5920 W CENTER ST
153550053;12/21/2015;09:32 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2217 N 55TH ST
153550057;12/21/2015;11:30 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;3700 W MICHIGAN ST
153550069;12/21/2015;10:31 AM;3.0;MOTOR VEHICLE THEFT;;;;2558 N 57TH ST
153550087;12/21/2015;01:11 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5815 W APPLETON AV
153550094;12/21/2015;12:14 PM;7.0;AGGRAVATED ASSAULT;;;;6000 W BURLEIGH ST
153550095;12/21/2015;02:31 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;629 N 36TH ST
153550183;12/21/2015;07:15 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;6305 W CHAMBERS ST
153550189;12/21/2015;08:18 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;145 N 72ND ST
153550201;12/21/2015;06:20 PM;3.0;ALL OTHER OFFENSES;SIMPLE ASSAULT;;;6413-A W FAIRVIEW AV
153540015;12/20/2015;12:37 AM;3.0;AGGRAVATED ASSAULT;;;;3630 W PARK HILL AV
153540028;12/20/2015;12:34 AM;3.0;INTIMIDATION;;;;2530 N 60TH ST
153540063;12/20/2015;10:37 AM;7.0;MOTOR VEHICLE THEFT;;;;3432 N 55TH ST
153540067;12/20/2015;11:13 AM;3.0;MOTOR VEHICLE THEFT;;;;5515 W WASHINGTON BL
153540069;12/20/2015;11:11 AM;3.0;ALL OTHER LARCENY;;;;1926 N 53RD ST
153540096;12/20/2015;01:22 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;6780 W APPLETON AV
153540159;12/20/2015;07:42 PM;7.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;3722 N 76TH ST #12
153540162;12/20/2015;07:37 PM;7.0;ROBBERY;;;;3722 N 76TH ST
153540186;12/20/2015;10:00 PM;7.0;ROBBERY;;;;5417 W KEEFE AV
153550014;12/20/2015;08:09 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;212 S 67TH ST
153530019;12/19/2015;04:04 AM;7.0;MOTOR VEHICLE THEFT;;;;7214 W NASH ST
153530026;12/19/2015;07:16 AM;7.0;MOTOR VEHICLE THEFT;;;;3116 N 52ND ST
153530096;12/19/2015;05:06 PM;3.0;SIMPLE ASSAULT;;;;4215 W MARTIN DR #1
153530127;12/19/2015;09:00 PM;3.0;MOTOR VEHICLE THEFT;;;;2510 N 57TH ST
153520010;12/18/2015;01:25 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5300 W BURLEIGH ST
153520018;12/18/2015;02:38 AM;3.0;MOTOR VEHICLE THEFT;;;;1400 N 50TH PL
153520054;12/18/2015;10:10 AM;3.0;MOTOR VEHICLE THEFT;;;;3815 W MICHIGAN ST
153520063;12/18/2015;11:21 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;5800 W BURLEIGH ST
153520068;12/18/2015;11:17 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;5401 W MEINECKE AV
153520101;12/18/2015;03:36 PM;3.0;ROBBERY;;;;307 N 76TH ST
153520140;12/18/2015;06:06 PM;3.0;AGGRAVATED ASSAULT;;;;429 S HAWLEY RD #33
153510024;12/17/2015;05:57 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;602 S 67TH ST
153510039;12/17/2015;08:47 AM;3.0;MOTOR VEHICLE THEFT;;;;1377 N 54TH ST #101
153510103;12/17/2015;02:43 PM;3.0;MOTOR VEHICLE THEFT;;;;4500 W WISCONSIN AV
153510134;12/17/2015;05:20 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;6707 W MOLTKE AV
153510161;12/17/2015;08:16 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;230 S 76TH ST
153510169;12/17/2015;09:12 PM;7.0;MOTOR VEHICLE THEFT;;;;2770 N 53RD ST
153510176;12/17/2015;09:43 PM;7.0;SIMPLE ASSAULT;;;;2868-A N 57TH ST
153510178;12/17/2015;10:41 PM;3.0;MOTOR VEHICLE THEFT;;;;2524 N 56TH ST
153500004;12/16/2015;12:25 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;2952 N 54TH ST
153500012;12/16/2015;12:03 AM;3.0;SIMPLE ASSAULT;;;;237 N 36TH ST
153500020;12/16/2015;03:06 AM;3.0;MOTOR VEHICLE THEFT;;;;2524 N 56TH ST #UPR
153500051;12/16/2015;10:18 AM;7.0;MOTOR VEHICLE THEFT;;;;3628 N 62ND ST
153500064;12/16/2015;09:35 AM;3.0;THEFT FROM BUILDING;;;;8234 W O CONNOR ST
153500082;12/16/2015;12:32 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2962 N 55TH ST
153500109;12/16/2015;02:21 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;1358 N HAWLEY RD
153500120;12/16/2015;05:12 PM;7.0;MOTOR VEHICLE THEFT;;;;2748 N 57TH ST
153500137;12/16/2015;06:30 PM;3.0;AGGRAVATED ASSAULT;;;;2644 N 57TH ST
153500143;12/16/2015;07:56 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;6035 W ADLER ST
153490026;12/15/2015;02:51 AM;7.0;BURGLARY/BREAKING AND ENTERING;MOTOR VEHICLE THEFT;;;5816 W APPLETON AV
153490043;12/15/2015;08:34 AM;7.0;MOTOR VEHICLE THEFT;;;;3793 N 73RD ST
153490090;12/15/2015;12:13 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2858 N 52ND ST
153490151;12/15/2015;06:50 PM;3.0;ALL OTHER LARCENY;;;;405 S 72ND ST
153480078;12/14/2015;09:22 AM;3.0;ROBBERY;;;;5929 W LISBON AV
153480085;12/14/2015;11:09 AM;7.0;MOTOR VEHICLE THEFT;;;;3975 N 70TH ST
153480131;12/14/2015;01:39 PM;3.0;INTIMIDATION;;;;4121 W MARTIN DR
153480132;12/14/2015;02:21 PM;3.0;INTIMIDATION;;;;2472 N 52ND ST
153480196;12/14/2015;07:26 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;1335 N 42ND ST #LWR
153480208;12/14/2015;08:32 PM;7.0;MOTOR VEHICLE THEFT;;;;3426 N 67TH ST
153470032;12/13/2015;06:37 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;1729 N 47TH ST
153470079;12/13/2015;09:20 AM;3.0;THEFT FROM BUILDING;;;;2373 N 52ND ST #10
153470084;12/13/2015;01:09 PM;3.0;SHOPLIFTING;;;;5929 W LISBON AV
153470098;12/13/2015;03:28 PM;3.0;MOTOR VEHICLE THEFT;;;;225 N 36TH ST
153460040;12/12/2015;07:29 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;2858 N 52ND ST
153460075;12/12/2015;10:11 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;1505 N 58TH ST
153460117;12/12/2015;03:43 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2630 N 53RD ST
153460156;12/12/2015;05:29 PM;7.0;AGGRAVATED ASSAULT;;;;3009 N 66TH ST
153460158;12/12/2015;06:37 PM;7.0;SIMPLE ASSAULT;;;;3465 N 60TH ST
153470020;12/12/2015;09:53 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;653 S 65TH ST
153450037;12/11/2015;08:13 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3218 N 54TH ST
153450045;12/11/2015;09:35 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3124 N 56TH ST
153450063;12/11/2015;11:32 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2726 N 52ND ST
153450076;12/11/2015;12:37 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;2365 N 56TH ST #LWR
153450116;12/11/2015;04:24 PM;7.0;AGGRAVATED ASSAULT;;;;6242 W LISBON AV
153440019;12/10/2015;04:46 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3128 N 53RD ST
153440048;12/10/2015;09:56 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6000 W LISBON AV
153440120;12/10/2015;05:34 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3219 N 53RD ST
153440122;12/10/2015;05:16 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;653 S 65TH ST
153440126;12/10/2015;05:14 PM;7.0;AGGRAVATED ASSAULT;;;;5000 W CHAMBERS ST
153440133;12/10/2015;05:03 PM;7.0;SIMPLE ASSAULT;;;;5719 W BURLEIGH ST
153440148;12/10/2015;08:35 PM;3.0;TRESPASSING;INTIMIDATION;;;5811 W LISBON AV
153430014;12/09/2015;04:02 AM;3.0;AGGRAVATED ASSAULT;;;;1164-A N 44TH ST
153430065;12/09/2015;12:23 PM;7.0;ROBBERY;;;;5701 W BURLEIGH ST
153430119;12/09/2015;05:44 PM;7.0;MOTOR VEHICLE THEFT;;;;5000 W CHAMBERS ST
153430151;12/09/2015;06:34 PM;7.0;AGGRAVATED ASSAULT;;;;3401 N 54TH ST
153440162;12/09/2015;02:58 PM;3.0;AGGRAVATED ASSAULT;SIMPLE ASSAULT;;;2340 N 53RD ST #3
153440162;12/09/2015;02:58 PM;3.0;AGGRAVATED ASSAULT;;;;2340 N 53RD ST #3
153420039;12/08/2015;07:12 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;176 S 67TH ST
153420055;12/08/2015;08:12 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;116 S 72ND ST
153420078;12/08/2015;02:28 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;2837 N 51ST ST
153410007;12/07/2015;12:50 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2778 N 59TH ST
153410044;12/07/2015;09:10 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;SIMPLE ASSAULT;;;2979 N 60TH ST
153410056;12/07/2015;09:29 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;6013 W STEVENSON ST
153410071;12/07/2015;11:39 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;2967 N 54TH ST
153410087;12/07/2015;01:11 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3965 N 71ST ST
153410126;12/07/2015;05:05 PM;3.0;SIMPLE ASSAULT;;;;8825 W ADLER ST
153410132;12/07/2015;01:43 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2959 N 50TH ST
153410139;12/07/2015;06:54 PM;3.0;ALL OTHER LARCENY;;;;1910 N 58TH ST
153410160;12/07/2015;08:17 PM;7.0;SIMPLE ASSAULT;;;;3070 N 63RD ST
153400066;12/06/2015;01:21 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;3816 W PARK HILL AV
153400102;12/06/2015;04:02 PM;7.0;SIMPLE ASSAULT;;;;2732 N 63RD ST
153400133;12/06/2015;07:00 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;3935 N 67TH ST
153390069;12/05/2015;11:12 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5524 W BROOKLYN PL
153390090;12/05/2015;03:47 PM;7.0;MOTOR VEHICLE THEFT;;;;6815 W CAPITOL DR
153390121;12/05/2015;02:23 PM;7.0;AGGRAVATED ASSAULT;;;;3753 N 64TH ST
153390141;12/05/2015;06:13 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2978 N 53RD ST
153390163;12/05/2015;10:59 PM;3.0;THEFT FROM BUILDING;;;;4830 W VLIET ST
153380061;12/04/2015;11:09 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;2535 N 57TH ST
153380146;12/04/2015;09:12 PM;7.0;MOTOR VEHICLE THEFT;;;;3519 N 62ND ST
153380152;12/04/2015;10:08 PM;7.0;MOTOR VEHICLE THEFT;;;;6623 W CHAMBERS ST
153370024;12/03/2015;07:08 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2821 N 52ND ST #UPR
153370040;12/03/2015;10:23 AM;7.0;MOTOR VEHICLE THEFT;;;;5621 W KEEFE AV
153370041;12/03/2015;09:08 AM;7.0;AGGRAVATED ASSAULT;;;;6410 W LOCUST ST
153370060;12/03/2015;12:01 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7306 W BURLEIGH ST
153370065;12/03/2015;12:55 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5313 W CENTER ST
153370083;12/03/2015;04:23 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5305 W CENTER ST
153370088;12/03/2015;04:59 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2647 N 52ND ST
153370099;12/03/2015;04:43 PM;7.0;ROBBERY;;;;5601 W AUER AV
153370118;12/03/2015;06:45 PM;3.0;AGGRAVATED ASSAULT;;;;2254 N 58TH ST
153430131;12/03/2015;10:48 AM;3.0;SHOPLIFTING;;;;5816 W NORTH AV
153360035;12/02/2015;08:35 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3867 N 61ST ST
153360041;12/02/2015;09:12 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;5010 W WISCONSIN AV
153360042;12/02/2015;07:10 AM;3.0;MOTOR VEHICLE THEFT;;;;2509 N 59TH ST
153360043;12/02/2015;09:25 AM;3.0;ALL OTHER LARCENY;;;;1442 N 48TH ST
153360064;12/02/2015;11:52 AM;3.0;SHOPLIFTING;;;;5428 W NORTH AV
153360072;12/02/2015;11:19 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;3909 N 75TH ST
153360076;12/02/2015;12:29 PM;3.0;MOTOR VEHICLE THEFT;;;;2476 N 59TH ST
153360107;12/02/2015;12:54 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2861 N 58TH ST
153360116;12/02/2015;04:09 PM;3.0;SIMPLE ASSAULT;;;;2638-A N 56TH ST
153360159;12/02/2015;06:47 PM;3.0;THEFT FROM BUILDING;;;;624 S 69TH ST
153360160;12/02/2015;08:26 PM;7.0;AGGRAVATED ASSAULT;;;;7001 W BECKETT AV
153360180;12/02/2015;11:10 PM;7.0;MOTOR VEHICLE THEFT;;;;3066 N 53RD ST
153370003;12/02/2015;11:44 PM;7.0;ROBBERY;;;;5511 W BURLEIGH ST
153350022;12/01/2015;07:05 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;219 N 38TH ST
153350036;12/01/2015;09:05 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2367 N 58TH ST
153350050;12/01/2015;10:33 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5815 W APPLETON AV
153350109;12/01/2015;10:50 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7777 W BLUE MOUND RD
153650084;12/31/2015;06:59 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3400 S 43RD ST
153640017;12/30/2015;05:37 AM;6.0;MOTOR VEHICLE THEFT;;;;4826 W LYNNDALE AV
153640033;12/30/2015;10:28 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3390 S 43RD ST
153640049;12/30/2015;12:30 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;7721 W VERONA CT
153630042;12/29/2015;10:20 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2773 S 58TH ST
153630086;12/29/2015;02:34 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;4528 W CLEVELAND AV
153630116;12/29/2015;05:35 PM;6.0;ROBBERY;;;;4209 W MORGAN AV
153630141;12/29/2015;08:38 PM;6.0;AGGRAVATED ASSAULT;;;;3413 S 26TH ST #8
153620025;12/28/2015;02:40 AM;6.0;AGGRAVATED ASSAULT;;;;3152 S 99TH ST
153620054;12/28/2015;08:56 AM;2.0;MOTOR VEHICLE THEFT;;;;2429 S 34TH ST
153620060;12/28/2015;09:54 AM;6.0;MOTOR VEHICLE THEFT;;;;3159 S 40TH ST
153620068;12/28/2015;11:22 AM;6.0;MOTOR VEHICLE THEFT;;;;3141 S 77TH ST
153610008;12/27/2015;12:48 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6116 W HOWARD AV #LWR
153610016;12/27/2015;01:59 AM;6.0;AGGRAVATED ASSAULT;;;;3153 S 39TH ST
153610017;12/27/2015;01:40 AM;6.0;AGGRAVATED ASSAULT;BURGLARY/BREAKING AND ENTERING;ARSON;LIQUOR LAW VIOLATIONS;3152 S 99TH ST
153610065;12/27/2015;10:22 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3153 S 50TH ST
153610088;12/27/2015;12:46 PM;6.0;MOTOR VEHICLE THEFT;;;;8423 W OKLAHOMA AV
153610107;12/27/2015;12:09 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3942 S 53RD ST
153610126;12/27/2015;04:28 PM;6.0;MOTOR VEHICLE THEFT;;;;8423 W OKLAHOMA AV
153610156;12/27/2015;06:28 PM;6.0;AGGRAVATED ASSAULT;;;;5609 W MORGAN AV
153610183;12/27/2015;07:47 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;7301 W VERONA CT
153610184;12/27/2015;08:39 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;9150 W BELOIT RD
153600030;12/26/2015;05:32 AM;6.0;BURGLARY/BREAKING AND ENTERING;MOTOR VEHICLE THEFT;;;3821 S 27TH ST
153600062;12/26/2015;11:31 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5122 W PLAINFIELD AV
153600065;12/26/2015;12:11 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3644 S 92ND ST
153600075;12/26/2015;12:48 PM;6.0;THEFT FROM BUILDING;;;;4025 W MORGAN AV #4
153600079;12/26/2015;01:27 PM;6.0;ROBBERY;;;;2644 S 62ND ST
153600090;12/26/2015;03:41 PM;6.0;MOTOR VEHICLE THEFT;;;;3355 S 27TH ST
153600142;12/26/2015;09:26 PM;6.0;MOTOR VEHICLE THEFT;;;;7505 W OKLAHOMA AV
153600147;12/26/2015;09:59 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;7505 W OKLAHOMA AV
153590052;12/25/2015;09:11 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8610 W HOLT AV
153590133;12/25/2015;11:01 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;3429 S 32ND ST
153580148;12/24/2015;06:21 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3218 S LANDL LA #102
153580167;12/24/2015;08:47 PM;6.0;SIMPLE ASSAULT;;;;7704 W WATERFORD AV
153570044;12/23/2015;09:37 AM;6.0;MOTOR VEHICLE THEFT;;;;3728 S 43RD ST
153570056;12/23/2015;10:21 AM;6.0;SHOPLIFTING;;;;3110 S 76TH ST
153570068;12/23/2015;11:41 AM;6.0;MOTOR VEHICLE THEFT;;;;2577 S 68TH ST
153570106;12/23/2015;03:25 PM;6.0;ALL OTHER LARCENY;;;;5410 W CLEVELAND AV
153570115;12/23/2015;03:28 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9306 W BELOIT RD
153570117;12/23/2015;03:22 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;4111 W MORGAN AV #3
153560031;12/22/2015;06:06 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4201 W MORGAN AV
153560046;12/22/2015;08:32 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2254 S 36TH ST
153560099;12/22/2015;12:29 PM;6.0;INTIMIDATION;;;;4222 S 51ST ST #7
153560163;12/22/2015;05:37 PM;6.0;MOTOR VEHICLE THEFT;;;;3246 S 69TH ST
153560186;12/22/2015;05:22 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;6532 W EUCLID AV
153560201;12/22/2015;07:54 PM;6.0;SHOPLIFTING;;;;3355 S 27TH ST
153560206;12/22/2015;08:18 PM;6.0;SIMPLE ASSAULT;;;;5425 W FOREST HOME AV
153560245;12/22/2015;11:53 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;2254 S 36TH ST
153550043;12/21/2015;10:03 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6401 W EUCLID AV
153550072;12/21/2015;11:39 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3355 S 27TH ST
153550149;12/21/2015;05:04 PM;6.0;THEFT FROM BUILDING;;;;8811 W OKLAHOMA AV
153540083;12/20/2015;12:22 PM;6.0;MOTOR VEHICLE THEFT;;;;2765 S 55TH ST
153540102;12/20/2015;01:17 PM;6.0;SHOPLIFTING;;;;3025 S 60TH ST
153530123;12/19/2015;07:39 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2727 S 60TH ST
153530135;12/19/2015;09:39 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8811 W OKLAHOMA AV
153530141;12/19/2015;11:14 PM;6.0;MOTOR VEHICLE THEFT;;;;3330 S 30TH ST
153520030;12/18/2015;06:29 AM;6.0;MOTOR VEHICLE THEFT;;;;3888 S MINER ST #6
153520046;12/18/2015;09:11 AM;6.0;MOTOR VEHICLE THEFT;;;;3500 S 41ST ST
153520050;12/18/2015;10:12 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6601 W CLEVELAND AV
153520064;12/18/2015;11:32 AM;6.0;MOTOR VEHICLE THEFT;;;;3117 W FARDALE AV
153520087;12/18/2015;01:21 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3145 S 47TH ST #3
153510005;12/17/2015;12:39 AM;6.0;AGGRAVATED ASSAULT;;;;6510 W FOREST HOME AV #6
153510045;12/17/2015;10:07 AM;6.0;SHOPLIFTING;;;;3737 S 27TH ST
153510058;12/17/2015;11:37 AM;6.0;THEFT FROM BUILDING;;;;3333 S 27TH ST
153510098;12/17/2015;02:19 PM;6.0;ROBBERY;;;;3404 S 27TH ST
153510105;12/17/2015;02:19 PM;6.0;ROBBERY;;;;3355 S 27TH ST
153500038;12/16/2015;09:13 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3300 S 27TH ST
153500044;12/16/2015;09:29 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3333 S 27TH ST
