Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
152580147;09/15/2015;05:46 PM;7.0;AGGRAVATED ASSAULT;;;;4025 W BURLEIGH ST
152580162;09/15/2015;06:47 PM;7.0;AGGRAVATED ASSAULT;;;;4326 W BURLEIGH ST
152580194;09/15/2015;11:07 PM;7.0;ROBBERY;;;;4719 W LEON TR
152560169;09/14/2015;10:05 PM;;HOMICIDE;;;;3702 W RUBY AV
152570012;09/14/2015;12:01 AM;7.0;SIMPLE ASSAULT;;;;4578 N 50TH ST
152570022;09/14/2015;12:32 AM;7.0;ROBBERY;;;;3431 N 44TH ST
152570045;09/14/2015;07:45 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4060 N 39TH ST
152570055;09/14/2015;09:47 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2429 W AUER AV
152570073;09/14/2015;11:05 AM;7.0;SIMPLE ASSAULT;;;;3827 W CONGRESS ST
152570082;09/14/2015;12:20 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3236 N 28TH ST
152570087;09/14/2015;10:35 AM;3.0;AGGRAVATED ASSAULT;;;;2525 N SHERMAN BL
152570103;09/14/2015;12:36 PM;7.0;ROBBERY;;;;4001 W CAPITOL DR
152570111;09/14/2015;01:49 PM;7.0;ARSON;;;;3239 N 39TH ST
152570124;09/14/2015;12:34 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2976 N 21ST ST
152570136;09/14/2015;05:58 PM;7.0;THEFT FROM BUILDING;;;;4672 N 38TH ST
152570139;09/14/2015;06:06 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;5300 W CONGRESS ST
152570141;09/14/2015;06:12 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3627 N 36TH ST
152570189;09/14/2015;08:39 PM;5.0;AGGRAVATED ASSAULT;;;;3908 N 28TH ST
152570203;09/14/2015;10:45 PM;7.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4540 N 41ST ST
152580001;09/14/2015;10:56 PM;7.0;AGGRAVATED ASSAULT;;;;5120 N 58TH ST
152560010;09/13/2015;04:01 AM;7.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;4714 N 58TH ST
152560015;09/13/2015;02:13 AM;7.0;MOTOR VEHICLE THEFT;;;;2877 N 48TH ST
152560018;09/13/2015;02:53 AM;7.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;4358 N 40TH ST
152560026;09/13/2015;06:35 AM;7.0;AGGRAVATED ASSAULT;;;;3512 N 40TH ST
152560041;09/13/2015;05:48 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3830 W NASH ST
152560044;09/13/2015;07:09 AM;7.0;INTIMIDATION;;;;4542 N 44TH ST
152560044;09/13/2015;07:09 AM;7.0;SIMPLE ASSAULT;;;;4542 N 44TH ST
152560070;09/13/2015;12:07 PM;7.0;MOTOR VEHICLE THEFT;;;;3162 N 38TH ST
152560080;09/13/2015;12:00 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4925 W HAMPTON AV
152560083;09/13/2015;12:27 PM;5.0;AGGRAVATED ASSAULT;;;;3055 N 23RD ST
152560148;09/13/2015;04:53 PM;5.0;AGGRAVATED ASSAULT;;;;3292 N 25TH ST
152560159;09/13/2015;09:07 PM;7.0;AGGRAVATED ASSAULT;;;;4502 N 56TH ST
152560180;09/13/2015;10:48 PM;7.0;ROBBERY;;;;4740 N 42ND ST
152550006;09/12/2015;12:24 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4717 N 49TH ST
152550028;09/12/2015;06:25 AM;7.0;MOTOR VEHICLE THEFT;;;;4143 N 42ND ST
152550033;09/12/2015;08:04 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3828 N 26TH ST
152550037;09/12/2015;09:32 AM;7.0;MOTOR VEHICLE THEFT;;;;4400 W ROOSEVELT DR
152550131;09/12/2015;08:31 PM;7.0;AGGRAVATED ASSAULT;;;;4509 W HOPE AV
152550132;09/12/2015;08:39 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4673 N 51ST BL
152540019;09/11/2015;02:31 AM;7.0;MOTOR VEHICLE THEFT;;;;3808 N 38TH ST
152540023;09/11/2015;02:13 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2918-A N 24TH PL
152540032;09/11/2015;04:51 AM;5.0;ALL OTHER LARCENY;;;;3221 N 30TH ST
152540037;09/11/2015;02:41 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4925 W HAMPTON AV
152540050;09/11/2015;08:37 AM;7.0;MOTOR VEHICLE THEFT;;;;3157 N 46TH ST
152540062;09/11/2015;10:08 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4109 N 40TH ST
152540100;09/11/2015;12:51 PM;7.0;SIMPLE ASSAULT;;;;3861 N 36TH ST
152540121;09/11/2015;01:56 PM;7.0;ROBBERY;;;;4302 W CAPITOL DR
152540158;09/11/2015;06:15 PM;7.0;ROBBERY;;;;4610 W FOND DU LAC AV
152540159;09/11/2015;07:02 PM;5.0;MOTOR VEHICLE THEFT;;;;3026 N 24TH ST
152540180;09/11/2015;03:50 PM;7.0;SIMPLE ASSAULT;;;;4962 W MEDFORD AV
152540185;09/11/2015;09:04 PM;5.0;AGGRAVATED ASSAULT;;;;3387 N 26TH ST
152540205;09/11/2015;06:44 PM;7.0;INTIMIDATION;;;;4403 W CAPITOL DR
152530003;09/10/2015;12:25 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3118 N 42ND PL
152530007;09/10/2015;12:21 AM;7.0;MOTOR VEHICLE THEFT;;;;4216 N 39TH ST
152530033;09/10/2015;08:22 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;5159 N 53RD ST
152530062;09/10/2015;10:07 AM;7.0;ALL OTHER LARCENY;;;;3525 W BURLEIGH ST
152530064;09/10/2015;11:44 AM;7.0;PURSE SNATCHING;;;;4367 N SHERMAN BL
152530112;09/10/2015;05:13 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3515 N 36TH ST
152530153;09/10/2015;09:46 PM;7.0;MOTOR VEHICLE THEFT;;;;4231 N SHERMAN BL
152530168;09/10/2015;08:50 PM;7.0;SIMPLE ASSAULT;;;;3926 N SHERMAN BL
152660018;09/10/2015;09:58 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2868 N 26TH ST
152520026;09/09/2015;07:45 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3930 N 27TH ST
152520035;09/09/2015;09:49 AM;7.0;MOTOR VEHICLE THEFT;;;;3643 N 36TH ST
152520036;09/09/2015;07:57 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;3200 N 36TH ST
152520041;09/09/2015;10:13 AM;7.0;MOTOR VEHICLE THEFT;;;;3238 N 40TH ST
152520061;09/09/2015;12:31 PM;7.0;MOTOR VEHICLE THEFT;;;;4618 N 42ND ST
152520080;09/09/2015;12:25 PM;7.0;AGGRAVATED ASSAULT;;;;4448 N 53RD ST
152520096;09/09/2015;04:30 PM;7.0;MOTOR VEHICLE THEFT;;;;3038 N 47TH ST
152520115;09/09/2015;02:30 PM;5.0;SIMPLE ASSAULT;;;;2478 W AUER AV
152520174;09/09/2015;09:39 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3921 N 24TH PL
152520176;09/09/2015;10:02 PM;7.0;ROBBERY;;;;3800 W TOWNSEND ST
152520184;09/09/2015;11:03 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2809 N GRANT BL
152510002;09/08/2015;12:44 AM;5.0;ROBBERY;;;;2613 W AUER AV
152510007;09/08/2015;01:59 AM;7.0;AGGRAVATED ASSAULT;;;;4114 N TORONTO ST
152510040;09/08/2015;08:50 AM;7.0;MOTOR VEHICLE THEFT;;;;3724 N SHERMAN BL
152510060;09/08/2015;10:58 AM;7.0;MOTOR VEHICLE THEFT;;;;4402 N 52ND ST
152510068;09/08/2015;02:12 PM;3.0;MOTOR VEHICLE THEFT;;;;2551 N 41ST ST
152510086;09/08/2015;12:18 PM;5.0;AGGRAVATED ASSAULT;;;;3355 N 25TH ST #UPR
152510092;09/08/2015;01:04 PM;7.0;MOTOR VEHICLE THEFT;;;;3724 N SHERMAN BL
152510098;09/08/2015;01:04 PM;7.0;AGGRAVATED ASSAULT;;;;4400 N 51ST BL
152510150;09/08/2015;05:38 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;4600 W FOND DU LAC AV
152510161;09/08/2015;06:09 PM;7.0;SIMPLE ASSAULT;;;;3115 W FOND DU LAC AV
152510179;09/08/2015;07:10 PM;7.0;MOTOR VEHICLE THEFT;;;;3263 N 49TH ST
152510207;09/08/2015;08:56 PM;7.0;MOTOR VEHICLE THEFT;;;;4461 N 53RD ST
152510226;09/08/2015;09:14 PM;7.0;AGGRAVATED ASSAULT;;;;5835 W HAMPTON AV
152500041;09/07/2015;04:01 AM;5.0;AGGRAVATED ASSAULT;;;;2955 N 20TH ST
152500045;09/07/2015;03:53 AM;7.0;MOTOR VEHICLE THEFT;;;;4780 N 42ND ST
152500067;09/07/2015;09:36 AM;5.0;AGGRAVATED ASSAULT;;;;3302 N 29TH ST
152500080;09/07/2015;10:47 AM;5.0;AGGRAVATED ASSAULT;;;;2470 W CONCORDIA AV
152500093;09/07/2015;12:01 PM;7.0;ROBBERY;;;;4321 N 40TH ST
152500098;09/07/2015;01:05 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;3943 N 40TH ST
152500118;09/07/2015;02:04 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4125 N 45TH ST
152500121;09/07/2015;03:43 PM;7.0;MOTOR VEHICLE THEFT;;;;4777 N 50TH ST
152500130;09/07/2015;01:46 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2715 N 49TH ST
152500141;09/07/2015;05:41 PM;7.0;AGGRAVATED ASSAULT;;;;2961 N 45TH ST
152500151;09/07/2015;08:41 PM;5.0;MOTOR VEHICLE THEFT;;;;3233 N 27TH ST
152500172;09/07/2015;06:32 PM;5.0;MOTOR VEHICLE THEFT;;;;2941 N 26TH ST
152500179;09/07/2015;10:13 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4613 N 39TH ST
152500187;09/07/2015;09:31 PM;5.0;ROBBERY;;;;3102 N 27TH ST
152490041;09/06/2015;04:36 AM;7.0;AGGRAVATED ASSAULT;;;;4917 W CAPITOL DR
152490042;09/06/2015;04:03 AM;5.0;SIMPLE ASSAULT;;;;3339 N 26TH ST
152490044;09/06/2015;06:30 AM;7.0;SIMPLE ASSAULT;DISORDERLY CONDUCT;;;3611 N 42ND ST #UPR
152490051;09/06/2015;08:23 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2602 W BURLEIGH ST
152490053;09/06/2015;08:21 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4925 W HAMPTON AV
152490061;09/06/2015;09:17 AM;5.0;SIMPLE ASSAULT;;;;2928 N 23RD ST
152490066;09/06/2015;09:09 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4673 N 51ST BL
152490109;09/06/2015;04:02 PM;7.0;MOTOR VEHICLE THEFT;;;;4610 N 42ND ST
152490146;09/06/2015;05:54 PM;7.0;AGGRAVATED ASSAULT;;;;4505 W BURLEIGH ST
152490154;09/06/2015;07:10 PM;5.0;ALL OTHER LARCENY;LIQUOR LAW VIOLATIONS;;;3817 N 27TH ST
152490187;09/06/2015;07:54 PM;7.0;ROBBERY;;;;4004 W CONGRESS ST
152490195;09/06/2015;09:18 PM;5.0;AGGRAVATED ASSAULT;;;;3019 N 20TH ST
152500007;09/06/2015;10:00 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4515 N 36TH ST #9
152500007;09/06/2015;10:00 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4515 N 36TH ST #9
152480050;09/05/2015;05:07 AM;7.0;SIMPLE ASSAULT;;;;3626 W FOND DU LAC AV
152480064;09/05/2015;10:36 AM;7.0;ALL OTHER LARCENY;;;;3251 N 36TH ST
152480089;09/05/2015;11:53 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2929 N 47TH ST #LWR
152480098;09/05/2015;02:20 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3800 W CHAMBERS ST
152480115;09/05/2015;04:30 PM;5.0;MOTOR VEHICLE THEFT;;;;2480 W LOCUST ST
152480125;09/05/2015;04:36 PM;7.0;SIMPLE ASSAULT;;;;2808 N 45TH ST #UPR
152480128;09/05/2015;05:40 PM;7.0;MOTOR VEHICLE THEFT;;;;4560 N 40TH ST
152480146;09/05/2015;07:08 PM;7.0;THEFT FROM BUILDING;;;;4925 W HAMPTON AV
152480149;09/05/2015;07:53 PM;5.0;ROBBERY;;;;3056 N 25TH ST
152490026;09/05/2015;10:01 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4658 N 51ST BL
152490036;09/05/2015;07:00 AM;5.0;ROBBERY;;;;3165 N 26TH ST
152470015;09/04/2015;02:00 AM;7.0;AGGRAVATED ASSAULT;;;;4515 N 36TH ST #9
152470131;09/04/2015;07:26 PM;5.0;AGGRAVATED ASSAULT;;;;3355-A N 28TH ST
152470134;09/04/2015;08:29 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3769 N 38TH ST
152470151;09/04/2015;09:04 PM;7.0;AGGRAVATED ASSAULT;;;;3423 N SHERMAN BL
152470152;09/04/2015;10:08 PM;7.0;ROBBERY;;;;3269 N 45TH ST
152470159;09/04/2015;09:37 PM;7.0;MOTOR VEHICLE THEFT;;;;3524 N 60TH ST
152480010;09/04/2015;11:25 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5716 W HAMPTON AV #202
152460011;09/03/2015;03:11 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3906 N SHERMAN BL #4
152460018;09/03/2015;02:34 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3386 N 45TH ST
152460020;09/03/2015;02:59 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3363 N 45TH ST
152460024;09/03/2015;03:42 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3150 N 45TH ST
152460042;09/03/2015;07:42 AM;5.0;MOTOR VEHICLE THEFT;;;;3315 N 26TH ST
152460053;09/03/2015;09:51 AM;7.0;THEFT FROM BUILDING;;;;4925 W HAMPTON AV
152460054;09/03/2015;08:57 AM;7.0;MOTOR VEHICLE THEFT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3052 N 34TH ST
152460066;09/03/2015;11:53 AM;7.0;MOTOR VEHICLE THEFT;;;;3410 W FOND DU LAC AV
152460078;09/03/2015;12:51 PM;5.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;3630 N 27TH ST
152460084;09/03/2015;02:13 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3732 N 37TH ST
152460114;09/03/2015;05:17 PM;7.0;AGGRAVATED ASSAULT;;;;4302 W CAPITOL DR
152460114;09/03/2015;05:17 PM;7.0;ROBBERY;;;;4302 W CAPITOL DR
152460116;09/03/2015;05:34 PM;7.0;SIMPLE ASSAULT;;;;2824 N 44TH ST
152460138;09/03/2015;07:38 PM;7.0;MOTOR VEHICLE THEFT;;;;4124 N 46TH ST
152460162;09/03/2015;10:21 PM;5.0;AGGRAVATED ASSAULT;;;;2605 W AUER AV
152460162;09/03/2015;10:21 PM;;HOMICIDE;;;;2605 W AUER AV
152450010;09/02/2015;12:30 AM;7.0;INTIMIDATION;;;;4441 N 36TH ST
152450045;09/02/2015;08:41 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2819 N 45TH ST
152450055;09/02/2015;10:21 AM;7.0;MOTOR VEHICLE THEFT;;;;3500 W LOCUST ST
152450064;09/02/2015;10:06 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4702 N HOPKINS ST
152450068;09/02/2015;10:13 AM;7.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4438 N 42ND ST
152450092;09/02/2015;02:10 PM;7.0;THEFT FROM BUILDING;;;;4702 N 52ND ST
152450104;09/02/2015;02:48 PM;;HOMICIDE;;;;3326 N 29TH ST
152450134;09/02/2015;06:28 PM;7.0;ALL OTHER LARCENY;;;;4758 N 46TH ST
152450141;09/02/2015;05:37 PM;7.0;MOTOR VEHICLE THEFT;;;;5115 W KEEFE AV
152450156;09/02/2015;08:18 PM;5.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2900 W LOCUST ST
152450169;09/02/2015;06:19 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;3606 N SHERMAN BL #1
152450171;09/02/2015;08:30 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4639 N 37TH ST
152450197;09/02/2015;11:13 PM;5.0;MOTOR VEHICLE THEFT;;;;3407 N 25TH ST
152460004;09/02/2015;08:32 PM;5.0;AGGRAVATED ASSAULT;;;;3295 N 29TH ST
152440011;09/01/2015;12:51 AM;7.0;AGGRAVATED ASSAULT;;;;3754 N 39TH ST
152440037;09/01/2015;08:30 AM;7.0;AGGRAVATED ASSAULT;;;;3419 N 38TH ST
152440043;09/01/2015;09:50 AM;7.0;SIMPLE ASSAULT;;;;3626 W FOND DU LAC AV
152440063;09/01/2015;11:59 AM;7.0;MOTOR VEHICLE THEFT;;;;4100 W FOND DU LAC AV
152440086;09/01/2015;02:37 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4256 N 41ST ST
152730033;09/30/2015;08:30 AM;2.0;ROBBERY;;;;1969 S 29TH ST
152730034;09/30/2015;09:23 AM;2.0;THEFT FROM BUILDING;;;;1119 S 33RD ST
152730035;09/30/2015;08:40 AM;2.0;SHOPLIFTING;;;;2625 W NATIONAL AV
152730056;09/30/2015;11:22 AM;2.0;AGGRAVATED ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;TRESPASSING;;716 S 22ND ST
152730056;09/30/2015;11:22 AM;2.0;AGGRAVATED ASSAULT;TRESPASSING;;;716 S 22ND ST
152730060;09/30/2015;09:42 AM;3.0;THEFT FROM BUILDING;;;;1721 W CANAL ST
152730095;09/30/2015;03:25 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;2430 W ROGERS ST
152730106;09/30/2015;04:51 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2900 W OKLAHOMA AV
152730125;09/30/2015;02:31 PM;2.0;SIMPLE ASSAULT;;;;1823 S 19TH ST
152730127;09/30/2015;06:35 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2700 W LINCOLN AV
152730147;09/30/2015;05:35 PM;2.0;ROBBERY;;;;2057 S 25TH ST #LOWER
152730169;09/30/2015;02:31 PM;2.0;AGGRAVATED ASSAULT;;;;1823 S 19TH ST
152730179;09/30/2015;09:55 PM;2.0;ROBBERY;;;;2061 S 26TH ST #LWR
152720028;09/29/2015;05:33 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1003 S 29TH ST
152720053;09/29/2015;11:12 AM;2.0;MOTOR VEHICLE THEFT;;;;2100 W PIERCE ST
152720059;09/29/2015;11:39 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3737 W LAPHAM ST
152720068;09/29/2015;12:33 PM;2.0;MOTOR VEHICLE THEFT;;;;3501 W GREENFIELD AV
152720090;09/29/2015;02:07 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1574-A S 24TH ST
152720102;09/29/2015;02:00 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1014 S 37TH ST
152720126;09/29/2015;06:40 PM;2.0;THEFT FROM BUILDING;;;;1711 S 35TH ST
152720145;09/29/2015;08:27 PM;6.0;MOTOR VEHICLE THEFT;;;;3245 W MONTANA ST
152710030;09/28/2015;09:32 AM;2.0;BURGLARY/BREAKING AND ENTERING;THEFT FROM MOTOR VEHICLE;;;2227 S 31ST ST
152710042;09/28/2015;09:41 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;800 S 37TH ST
152710069;09/28/2015;12:34 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1721 W CANAL ST
152710074;09/28/2015;01:11 PM;2.0;MOTOR VEHICLE THEFT;;;;1538 S 31ST ST
152710086;09/28/2015;02:16 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3501 W PIERCE ST
152710097;09/28/2015;04:34 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4040 W FOREST HOME AV
152710100;09/28/2015;04:32 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2549 S 28TH ST
152710139;09/28/2015;05:23 PM;2.0;MOTOR VEHICLE THEFT;;;;555 S LAYTON BL #313
152710144;09/28/2015;08:02 PM;2.0;SIMPLE ASSAULT;;;;2124-A W ORCHARD ST
152710174;09/28/2015;08:12 PM;2.0;SIMPLE ASSAULT;;;;2403 W ORCHARD ST #UPR
152710183;09/28/2015;10:17 PM;2.0;BURGLARY/BREAKING AND ENTERING;ROBBERY;;;1726 S 24TH ST #2
152710183;09/28/2015;10:17 PM;2.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;1726 S 24TH ST #2
152710183;09/28/2015;10:17 PM;2.0;ROBBERY;;;;1726 S 24TH ST #2
152700019;09/27/2015;03:55 AM;2.0;ROBBERY;;;;3110 W PIERCE ST
152700047;09/27/2015;10:15 AM;6.0;MOTOR VEHICLE THEFT;;;;3153 S 30TH ST
152700084;09/27/2015;02:03 PM;2.0;MOTOR VEHICLE THEFT;;;;1565 S 22ND ST
152700146;09/27/2015;07:57 PM;2.0;MOTOR VEHICLE THEFT;;;;2931 W LINCOLN AV
152700156;09/27/2015;08:44 PM;2.0;SIMPLE ASSAULT;;;;2517 W NATIONAL AV #201
152700162;09/27/2015;07:20 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2576 S 28TH ST
152700178;09/27/2015;11:05 PM;2.0;SIMPLE ASSAULT;;;;906-A S 26TH ST
152690007;09/26/2015;01:38 AM;3.0;SIMPLE ASSAULT;;;;1721 W CANAL ST
152690018;09/26/2015;02:35 AM;2.0;ROBBERY;;;;2432 W MINERAL ST
152690029;09/26/2015;01:28 AM;2.0;ROBBERY;;;;811 S 36TH ST #LWR
152690040;09/26/2015;07:58 AM;2.0;MOTOR VEHICLE THEFT;;;;1204 S 35TH ST
152690043;09/26/2015;08:34 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;2342 S 28TH ST
152690066;09/26/2015;10:21 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3210 W LINCOLN AV
152690067;09/26/2015;12:05 PM;2.0;MOTOR VEHICLE THEFT;;;;2300 W PIERCE ST
152690079;09/26/2015;12:18 PM;2.0;THEFT FROM BUILDING;;;;3001 W GREENFIELD AV
152690116;09/26/2015;02:10 PM;2.0;ROBBERY;;;;2025 S 26TH ST
152690123;09/26/2015;01:11 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3201 W BURNHAM ST
152690157;09/26/2015;08:52 PM;3.0;THEFT FROM BUILDING;;;;1721 W CANAL ST
152690180;09/26/2015;11:09 PM;2.0;AGGRAVATED ASSAULT;;;;2517 W NATIONAL AV #4
152700008;09/26/2015;11:42 PM;6.0;SIMPLE ASSAULT;;;;2900 W OKLAHOMA AV
152680027;09/25/2015;07:15 AM;2.0;MOTOR VEHICLE THEFT;;;;2922 W LINCOLN AV
152680039;09/25/2015;07:22 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2249 S 32ND ST
152680072;09/25/2015;12:33 PM;2.0;MOTOR VEHICLE THEFT;;;;3500 W NATIONAL AV
152680099;09/25/2015;02:33 PM;2.0;MOTOR VEHICLE THEFT;;;;3524 W BURNHAM ST
152680157;09/25/2015;07:29 PM;2.0;AGGRAVATED ASSAULT;;;;1728 S MUSKEGO AV
152680160;09/25/2015;08:09 PM;2.0;ROBBERY;;;;1940 S 31ST ST
152680188;09/25/2015;10:35 PM;2.0;ROBBERY;;;;3700 W LAPHAM ST
152670050;09/24/2015;09:55 AM;3.0;SIMPLE ASSAULT;;;;1801 W CANAL ST
152670061;09/24/2015;11:51 AM;2.0;SIMPLE ASSAULT;;;;1016 S 32ND ST
152670065;09/24/2015;12:41 PM;2.0;MOTOR VEHICLE THEFT;;;;3300 W NATIONAL AV
152670067;09/24/2015;09:54 AM;2.0;MOTOR VEHICLE THEFT;;;;2202 W GREENFIELD AV
152670069;09/24/2015;01:00 PM;2.0;AGGRAVATED ASSAULT;;;;1911 W ROGERS ST
152670104;09/24/2015;04:39 PM;2.0;MOTOR VEHICLE THEFT;;;;2205 W ORCHARD ST
152680001;09/24/2015;04:30 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2160 S 29TH ST #LWR
152660016;09/23/2015;03:58 AM;2.0;ROBBERY;;;;1234 S 35TH ST
152660076;09/23/2015;11:45 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;3173 S 30TH ST
152660080;09/23/2015;08:27 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2058 S 36TH ST
152660116;09/23/2015;07:08 PM;6.0;THEFT FROM BUILDING;;;;2900 W OKLAHOMA AV
152660156;09/23/2015;06:03 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;2900 W OKLAHOMA AV
152660198;09/23/2015;10:53 PM;2.0;MOTOR VEHICLE THEFT;;;;2121 S 31ST ST
152660204;09/23/2015;08:38 PM;2.0;THEFT FROM BUILDING;;;;2525 W MITCHELL ST
152650061;09/22/2015;10:04 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1019 S 34TH ST #UPR
152650117;09/22/2015;04:51 PM;2.0;MOTOR VEHICLE THEFT;;;;1618 S 26TH ST
152640030;09/21/2015;07:37 AM;2.0;MOTOR VEHICLE THEFT;;;;1956 S 23RD ST
152640069;09/21/2015;11:02 AM;6.0;MOTOR VEHICLE THEFT;;;;2700 W EUCLID AV
152640070;09/21/2015;11:04 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2160 S 25TH ST
152640077;09/21/2015;10:42 AM;2.0;SIMPLE ASSAULT;;;;1558 S 24TH ST #3
152640110;09/21/2015;02:19 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1578 S 36TH ST
152640197;09/21/2015;08:12 PM;2.0;ROBBERY;;;;2028 W MITCHELL ST
152640198;09/21/2015;08:25 PM;2.0;THEFT FROM BUILDING;;;;3628 W PIERCE ST
152630026;09/20/2015;02:17 AM;2.0;INTIMIDATION;;;;3224 W NATIONAL AV #3
152630042;09/20/2015;07:55 AM;2.0;MOTOR VEHICLE THEFT;;;;1961 S 37TH ST
152630066;09/20/2015;10:49 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2623 W ROGERS ST
