;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address,
0;150290085;01/29/2015;02:06 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10560025728549, -87.93410809925535];4857 N 19TH ST
1;150290159;01/29/2015;10:41 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.13024119900166, -87.95845759925535];6163 N 37TH ST
2;150270156;01/27/2015;10:11 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10823651154121, -87.95249083236193];3126 W FAIRMOUNT AV
3;150260029;01/26/2015;08:53 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.11728069608748, -87.95756863200396];5479 N 36TH ST
4;150260133;01/26/2015;08:47 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09133467055227, -87.94089913921731];4073 N 23RD ST
5;150220011;01/22/2015;04:32 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.09138780099832, -87.941896430175];4074 N 24TH ST
6;150220074;01/22/2015;05:49 PM;5.0;THEFT FROM BUILDING;;;[43.099310392412406, -87.93700933815626];4556 N 20TH ST
7;150210019;01/21/2015;06:09 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.14770902553522, -87.96728337852764];7144 N 44TH ST
8;150210064;01/21/2015;11:14 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.093132658895485, -87.93188544460172];4172 N 17TH ST
9;150210094;01/21/2015;03:01 PM;5.0;THEFT FROM BUILDING;;;[43.09306138190317, -87.92813491185314];4172 N 14TH ST
10;150190145;01/19/2015;07:25 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.11925348600596, -87.9564915];3500 W SILVER SPRING DR
11;150150008;01/15/2015;01:13 AM;4.0;THEFT FROM BUILDING;;;[43.14255233011156, -87.95677308276103];6865 N DARIEN ST #4
12;150150023;01/15/2015;07:18 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09566191035259, -87.93050641185313];4330 N 16TH ST
13;150150042;01/15/2015;10:48 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09636444463038, -87.93190911368208];4365 N 17TH ST
14;150150077;01/15/2015;02:45 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.096589664723865, -87.93183287520941];4374 N 17TH ST
15;150150125;01/15/2015;08:30 PM;4.0;THEFT FROM BUILDING;;;[43.11391490590919, -87.9501708961274];5301 N TEUTONIA AV
16;150140105;01/14/2015;06:20 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.160162376968444, -87.94714607438186];7835 N GREEN BAY RD
17;150140115;01/14/2015;06:18 PM;4.0;THEFT FROM BUILDING;;;[43.13457380486482, -87.96586540074465];6400 N 43RD ST
18;150130021;01/13/2015;08:23 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0903892200935, -87.94084388631792];4026 N 23RD ST
19;150130037;01/13/2015;10:08 AM;4.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.120873872928065, -87.95869368143964];5677 N 37TH ST
20;150130046;01/13/2015;11:17 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.09339561809682, -87.92818954097154];4187 N 14TH ST
21;150130104;01/13/2015;05:56 PM;7.0;THEFT FROM BUILDING;;;[43.10957652844942, -87.96656816489582];5075 N SHERMAN BL
22;150110064;01/11/2015;10:25 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.090695220093494, -87.94343389684948];4044 N 24TH PL
23;150090027;01/09/2015;08:54 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.090695220093494, -87.94343389684948];4044 N 24TH PL
24;150070063;01/07/2015;02:29 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.10202994702498, -87.94340567441873];2456 W CORNELL ST
25;150070077;01/07/2015;04:59 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08982951960866, -87.94096693360511];2300 W CAPITOL DR
26;150060044;01/06/2015;01:36 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10739930391253, -87.9427553280341];4934 N 24TH PL
27;150050069;01/05/2015;03:18 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09389832944774, -87.94337587189119];4252 N 24TH PL
28;150030053;01/03/2015;12:04 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.11925348600596, -87.9564915];3500 W SILVER SPRING DR
29;150020045;01/02/2015;09:26 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.09176622009349, -87.94341589684949];4110 N 24TH PL
30;150020112;01/02/2015;03:21 PM;7.0;THEFT FROM BUILDING;;;[43.10550450678067, -87.97336977407812];4819 W LUSCHER AV
31;150010121;01/01/2015;04:40 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.1156672793995, -87.9636032793995];4100 W CUSTER AV
32;150290067;01/29/2015;12:04 PM;7.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.07274866472389, -87.97608392627986];2950 N 50TH ST
33;150290068;01/29/2015;12:11 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08188857366268, -87.9872781074032];3435 N 60TH ST
34;150280110;01/28/2015;06:14 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07268817929483, -87.99870995325739];2965 N 69TH ST
35;150280159;01/28/2015;09:55 PM;3.0;THEFT FROM BUILDING;;;[43.0320344995673, -87.99676196295223];6721 W STEVENSON ST
36;150240063;01/24/2015;10:15 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03404891618098, -88.00605163200395];301 N 75TH ST #4
37;143520009;01/23/2015;04:27 AM;7.0;THEFT FROM BUILDING;;;[43.07427886372554, -87.9820516392173];3035 N 55TH ST
38;150220027;01/22/2015;10:40 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.085438832361945, -88.00716436799604];3742 N 76TH ST
39;150220036;01/22/2015;11:11 AM;3.0;THEFT FROM BUILDING;;;[43.04083771412088, -87.98290034176833];920 N HAWLEY RD #300
40;150220064;01/22/2015;03:12 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07189521455357, -87.98827327739635];6050 W APPLETON AV
41;150210077;01/21/2015;12:19 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06839760357952, -87.98561553290538];5815 W APPLETON AV
42;150210109;01/21/2015;03:21 PM;3.0;THEFT FROM BUILDING;;;[43.034984360811364, -87.96274391517136];404 N 39TH ST
43;150200024;01/20/2015;08:56 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.05302248600597, -87.97717341618096];5036 W WASHINGTON BL
44;150200143;01/20/2015;08:06 PM;7.0;THEFT FROM BUILDING;;;[43.07474422644149, -88.0001661240981];7101 W LISBON AV
45;150150027;01/15/2015;07:49 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.03424017929484, -87.96396399567216];318 N 40TH ST
46;150150059;01/15/2015;12:53 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.03131449956733, -87.9940125];6507 W FAIRVIEW AV
47;150150073;01/15/2015;02:31 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.06528816763807, -87.98751810257359];2547 N 60TH ST
48;150140046;01/14/2015;10:01 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.068035495672184, -87.989364];6131 W CENTER ST
49;150140070;01/14/2015;02:07 PM;3.0;THEFT FROM BUILDING;;;[43.06392072191116, -87.97938657395129];5230 W LISBON AV
50;150150001;01/14/2015;11:25 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.074410481245444, -87.99355252553522];6521 W MOLTKE AV
51;150130048;01/13/2015;11:37 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.04589580917459, -87.97146445657425];4607 W JUNEAU AV
52;150090052;01/09/2015;01:56 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.068565812106826, -87.98561355785111];5816 W APPLETON AV
54;150060022;01/06/2015;09:52 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.056532791563285, -87.98087794604402];2025 N 54TH ST
55;150060054;01/06/2015;02:38 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.035513233971955, -87.96413141329543];429 N 40TH ST
56;150060064;01/06/2015;03:15 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.0898685212074, -88.00036183236193];7027 W CAPITOL DR
57;150050111;01/05/2015;06:29 PM;3.0;THEFT FROM BUILDING;;;[43.03583855272816, -88.01436189312233];8103 W BLUE MOUND RD
58;150050126;01/05/2015;11:37 PM;3.0;THEFT FROM BUILDING;;;[43.03664646768412, -87.98143461226844];5410 W BLUE MOUND RD #LWR
59;150030041;01/03/2015;09:32 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.06684441326678, -87.98096588631792];2632 N 54TH ST
