;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address,
352;152750111;10/02/2015;04:08 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.06829302553524, -87.93446007372015];2723 N 17TH ST
353;152740051;10/01/2015;10:35 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.07051775437128, -87.94985113200394];2835 N 29TH ST
354;152740052;10/01/2015;10:42 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.060542875567656, -87.96640109979023];4221 W NORTH AV
355;152740054;10/01/2015;11:10 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.05867244463039, -87.97007863200395];2171 N 45TH ST
356;152740058;10/01/2015;11:59 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.060542875567656, -87.96640109979023];4221 W NORTH AV
357;152740070;10/01/2015;01:08 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.05452467055227, -87.94514759536023];1859 N 25TH ST
358;152740081;10/01/2015;02:13 PM;3.0;THEFT FROM BUILDING;;;[43.063974586733224, -87.96885013200395];2471 N 44TH ST
359;153030021;10/30/2015;07:15 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.12107958673323, -88.0345206025736];5679 N 98TH ST
360;153040001;10/30/2015;08:48 PM;4.0;THEFT FROM BUILDING;;;[43.12047852703578, -88.00463028071457];7457 W THURSTON AV #8
361;153020023;10/29/2015;02:30 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.11813747792723, -88.00744436081135];7701 W SHERIDAN AV
362;153010070;10/28/2015;11:14 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.091198696087474, -87.99204161209462];4059 N 64TH ST
363;153010073;10/28/2015;11:19 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.090045497691385, -87.99511056217895];6620 W CAPITOL DR
364;153010074;10/28/2015;11:19 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.090045497691385, -87.99511056217895];6620 W CAPITOL DR
365;153010134;10/28/2015;06:37 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.09622983236193, -87.98805288963614];4336 N 61ST ST
366;153000089;10/27/2015;03:17 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.09346551399403, -87.98505325145709];5825 W HOPE AV
367;152990150;10/26/2015;07:54 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.11224348211084, -88.019532];8612 W VILLARD AV
368;152980052;10/25/2015;10:31 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09418641326678, -87.99820636078269];4224 N 69TH ST
369;152960004;10/23/2015;01:19 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.11958746047075, -88.03247047446477];9612 W SILVER SPRING DR
370;152960110;10/23/2015;04:01 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.105949832361944, -88.00069812479057];4843 N 71ST ST
371;152960166;10/23/2015;09:14 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.119663284493406, -88.0260632844934];9100 W SILVER SPRING DR
372;152950152;10/22/2015;04:17 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.11123412101102, -87.99131000432783];5161 N 64TH ST
373;152940127;10/21/2015;03:49 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09876816763807, -88.00184588631792];4468 N 72ND ST
374;152940167;10/21/2015;07:59 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.11123412101102, -87.99131000432783];5161 N 64TH ST
375;152930029;10/20/2015;07:41 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.11360908381903, -87.98738431692561];5270 N 61ST ST
376;152930040;10/20/2015;08:46 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0987777543713, -87.99444065753917];4469 N 66TH ST
377;152930110;10/20/2015;03:27 PM;4.0;THEFT FROM BUILDING;;;[43.11941552120741, -88.02808166472387];9225 W SILVER SPRING DR #6
378;152930145;10/20/2015;06:21 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.10585983236194, -88.00198865032581];4837 N 72ND ST
379;152920025;10/19/2015;08:33 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.09798575437128, -87.99064813200395];4431 N 63RD ST
380;152920129;10/19/2015;08:47 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.1122414899011, -88.0212105];8654 W VILLARD AV #8
381;152910056;10/18/2015;10:33 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10028, -87.99937283524747];4550 N 70TH ST
382;152890094;10/16/2015;04:45 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.122878717179304, -88.0343953607827];5772 N 98TH ST
383;152890117;10/16/2015;04:50 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.126622999999995, -88.01453015032581];5973 N 83RD ST #LWR
384;152880034;10/15/2015;07:57 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.09977916892052, -87.99808161458499];4536 N 69TH ST
385;152880038;10/15/2015;08:43 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.10276861922201, -87.9943133048648];6566 W MEDFORD AV
386;152880095;10/15/2015;03:09 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.104006335276125, -88.00324584246081];4744 N 73RD ST
387;152880110;10/15/2015;04:39 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.11072899999999, -88.01696960646872];5111 N 85TH ST
388;152870039;10/14/2015;05:45 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.12197016763807, -88.00219865753918];5725 N 73RD ST
389;152870050;10/14/2015;09:58 AM;7.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.092935832361945, -87.99946813200395];4149 N 70TH ST
390;152870087;10/14/2015;01:17 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10742628282071, -88.00197956650678];4929 N 72ND ST
391;152860043;10/13/2015;09:17 AM;7.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.11223053563412, -88.00802091618097];7719 W VILLARD AV
392;152860044;10/13/2015;08:33 AM;4.0;THEFT FROM BUILDING;;;[43.13034615705629, -88.02431736167429];9008 W LYNX AV #11
393;152860050;10/13/2015;10:33 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.119387546742615, -88.03174113918864];9527 W SILVER SPRING DR
394;152860142;10/13/2015;05:19 PM;4.0;THEFT FROM BUILDING;;;[43.12134628663914, -88.0346512908613];9808 W THURSTON AV
395;152850030;10/12/2015;06:58 AM;4.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.11327265265249, -88.02579265265248];5270 N 91ST ST #7
396;152850054;10/12/2015;09:47 AM;7.0;THEFT FROM BUILDING;;;[43.10611416902305, -88.01349537679687];4850 N 82ND ST
397;152840001;10/11/2015;12:12 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10376316763808, -88.00190438631792];4734 N 72ND ST
398;152840151;10/11/2015;05:42 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.118522453257384, -88.02806319317328];9226 W SHERIDAN AV
399;152840193;10/11/2015;09:42 PM;4.0;THEFT FROM BUILDING;;;[43.11961251154119, -88.02646297446478];9114 W SILVER SPRING DR
400;152830096;10/10/2015;04:25 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09346551399403, -87.98505325145709];5825 W HOPE AV
401;152810119;10/08/2015;06:24 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09006648600598, -87.9884325];6100 W CAPITOL DR
402;152800027;10/07/2015;07:26 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.101117922009365, -87.99559813200395];4609 N 67TH ST
403;152790046;10/06/2015;08:53 AM;7.0;THEFT FROM BUILDING;;;[43.090134401484285, -87.98439297263099];5700 W CAPITOL DR
404;152790057;10/06/2015;10:04 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.109765779906525, -87.98748913200394];5065 N 61ST ST
405;152790104;10/06/2015;02:11 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.093126005828395, -87.98945809925536];4159 N 62ND ST
406;152800015;10/06/2015;11:13 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;ALL OTHER LARCENY;;[43.10959352426581, -88.00138015072983];7169 W FOND DU LAC AV
407;152780035;10/05/2015;08:28 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.112050513994035, -87.99296416763806];6515 W VILLARD AV
408;152780054;10/05/2015;09:49 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.12104941297832, -88.02730823146179];9205 W SWAN CR
409;152770059;10/04/2015;10:13 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10697224006013, -88.01009703093092];7873 W PALMETTO AV
410;152780172;10/04/2015;09:04 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.12246444024431, -88.03900409276409];10130 W APPLETON AV
411;152750144;10/02/2015;04:37 PM;7.0;THEFT FROM BUILDING;;;[43.10690428282069, -88.00198962479058];4903 N 72ND ST
412;152740006;10/01/2015;01:06 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.12358050462416, -88.03065361370274];5848 N 95TH CT
413;152740010;10/01/2015;01:01 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.12246444024431, -88.03900409276409];10130 W APPLETON AV
414;152740044;10/01/2015;09:53 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.1161473340121, -88.02724689100219];5411 N 92ND ST
415;153040145;10/31/2015;08:53 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.07248799999999, -87.88786240074464];2968 N OAKLAND AV
416;153030056;10/30/2015;11:32 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06314566472389, -87.90409390074464];2448 N BOOTH ST
417;153030093;10/30/2015;02:40 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.05176809297754, -87.90595084796297];1643 N WATER ST
418;153020047;10/29/2015;09:29 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.057247227047064, -87.88826469819361];2019 N FARWELL AV
419;153020103;10/29/2015;02:54 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.07070445989382, -87.88916354616569];2862 N BARTLETT AV #7
420;153020174;10/29/2015;03:51 PM;1.0;THEFT FROM BUILDING;;;[43.0777644913143, -87.8878442210336];3305 N OAKLAND AV
421;153010036;10/28/2015;08:59 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.066124245628714, -87.89915387520942];2620 N WEIL ST #1
422;153010095;10/28/2015;03:13 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.071786167638066, -87.90034009925536];2931 N BREMEN ST
423;153010171;10/28/2015;10:59 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.06580456971135, -87.8781403622951];2589 N DOWNER AV
424;152990081;10/26/2015;01:59 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.060179436032044, -87.88376703540297];2305 N PROSPECT AV
425;152980024;10/25/2015;03:31 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04583021708778, -87.90393578283981];668 E JUNEAU AV
426;152980026;10/25/2015;04:21 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04583021708778, -87.90393578283981];668 E JUNEAU AV
427;152980094;10/25/2015;04:16 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.06515300000001, -87.90282342959809];2564 N PIERCE ST
428;152970098;10/24/2015;04:11 PM;1.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.05639811766412, -87.88975534652886];1621 E IRVING PL
429;152960053;10/23/2015;08:34 AM;1.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;[43.0700794565756, -87.88895041326677];1702 E GENEVA PL
430;152960068;10/23/2015;11:23 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.06727680862613, -87.88139467365623];2331 E PARK PL
431;152960131;10/23/2015;05:14 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.071191496537566, -87.902541];704 E LOCUST ST
432;152960134;10/23/2015;05:26 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06864516763807, -87.89919110646872];2753 N WEIL ST
433;152960174;10/23/2015;04:19 PM;1.0;THEFT FROM BUILDING;;;[43.06614147879261, -87.88638247446477];1904 E BELLEVIEW PL
434;152940031;10/21/2015;06:07 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06612252596791, -87.88217399999999];2222 E BELLEVIEW PL
435;152940058;10/21/2015;10:10 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.05966168916259, -87.88212850845412];2302 E WYOMING PL
436;152930042;10/20/2015;07:56 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.051772482110835, -87.90170441909515];806 E KEWAUNEE ST
437;152930063;10/20/2015;10:40 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.06313725145711, -87.88808960646872];2477 N OAKLAND AV
438;152920052;10/19/2015;12:23 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.05305813072723, -87.89939702920897];1004 E BRADY ST
439;152910010;10/18/2015;01:19 AM;1.0;THEFT FROM BUILDING;;;[43.07368483236195, -87.88539287520942];3038 N MURRAY AV
440;152910089;10/18/2015;03:38 PM;1.0;THEFT FROM BUILDING;;;[43.06434143880202, -87.88312857372014];2527 N MARYLAND AV
441;152900077;10/17/2015;12:39 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06694366472388, -87.90036340074464];2658 N BREMEN ST
442;152900104;10/17/2015;02:48 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.076809676380634, -87.8755985809335];3253 N SUMMIT AV
443;152890054;10/16/2015;11:10 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.050746099002744, -87.89590684857701];1301 E ALBION ST
444;152890128;10/16/2015;08:02 PM;1.0;THEFT FROM BUILDING;;;[43.06944352596791, -87.88607958090483];1914 E NEWBERRY BL
445;152880031;10/15/2015;06:47 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.07957899417161, -87.88521436799604];3402 N MURRAY AV
446;152880045;10/15/2015;09:43 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06937122045991, -87.90131315644375];818 E HADLEY ST
447;152880122;10/15/2015;06:00 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.07719332361938, -87.8755059190665];3272 N SUMMIT AV
448;152870023;10/14/2015;07:16 AM;1.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.06692683819031, -87.884299092042];2637 N FREDERICK AV
449;152870033;10/14/2015;08:30 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.066377838190334, -87.884308092042];2605 N FREDERICK AV
450;152870036;10/14/2015;08:52 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.053689787119886, -87.89250908151041];1733 N CAMBRIDGE AV
451;152870054;10/14/2015;10:00 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.063764525967926, -87.88610110644007];1920 E BRADFORD AV
452;152870112;10/14/2015;04:03 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.06747803247829, -87.87011100681295];3133 E NEWBERRY BL
453;152870146;10/14/2015;06:58 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.06567374271452, -87.87804443738835];2584 N DOWNER AV
454;152860080;10/13/2015;11:10 AM;1.0;THEFT FROM BUILDING;;;[43.05703730694228, -87.88435642994386];2115 E WOODSTOCK PL
455;152850032;10/12/2015;06:04 AM;1.0;THEFT FROM BUILDING;;;[43.070544658428126, -87.8878808576271];2860 N OAKLAND AV #4
456;152840057;10/11/2015;08:51 AM;1.0;THEFT FROM BUILDING;;;[43.08124374271452, -87.88890492959808];3478 N BARTLETT AV
457;152840094;10/11/2015;12:06 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.06110448600597, -87.8964924970858];1142 E WALWORTH ST #2
458;152840108;10/11/2015;01:06 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04870483348713, -87.8947569198163];1437 N PROSPECT AV
459;152840131;10/11/2015;03:39 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.051211161809675, -87.90337495902844];1624 N VAN BUREN ST
460;152840154;10/11/2015;05:51 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04901241796998, -87.89595968662375];1456 N FARWELL AV
461;152830021;10/10/2015;01:41 AM;5.0;THEFT FROM BUILDING;;;[43.071161489324204, -87.90092058090484];814 E LOCUST ST
462;152830056;10/10/2015;10:37 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.05556469859763, -87.88670360188108];1983 N SUMMIT AV #B2
463;152830069;10/10/2015;01:07 PM;1.0;THEFT FROM BUILDING;;;[43.07709449125744, -87.88899445181508];3266-A N BARTLETT AV
464;152830071;10/10/2015;12:24 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.047703508742586, -87.90353756650677];1325 N VAN BUREN ST
465;152820115;10/09/2015;04:14 PM;1.0;THEFT FROM BUILDING;;;[43.04818452986307, -87.90425197446477];600 E OGDEN AV
466;152800056;10/07/2015;11:16 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.067505518754565, -87.89984983236194];912 E CENTER ST
467;152790027;10/06/2015;06:56 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.06658534176584, -87.87940626593797];2639 N STOWELL AV #F
468;152790036;10/06/2015;06:49 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.06527874854291, -87.88057434967419];2562 N PROSPECT AV
469;152790037;10/06/2015;07:57 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.064639360811356, -87.88186759925536];2535 N FARWELL AV
470;152790050;10/06/2015;09:20 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.06558382485526, -87.87941749121345];2579 N STOWELL AV
471;152790066;10/06/2015;09:47 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.06218546101902, -87.88309489237744];2418 N MARYLAND AV
472;152790099;10/06/2015;12:45 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.06343463918864, -87.88923490074464];2488 N BARTLETT AV
473;152790157;10/06/2015;07:23 PM;5.0;THEFT FROM BUILDING;;;[43.067447510098894, -87.90007066763806];903 E CENTER ST
474;152790176;10/06/2015;09:31 PM;1.0;THEFT FROM BUILDING;;;[43.049354661844276, -87.91225608628218];100 W MANPOWER PL
475;152790192;10/06/2015;09:32 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.06567374271452, -87.87804443738835];2584 N DOWNER AV
476;152780032;10/05/2015;08:17 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.063929167638065, -87.9040858968495];2504 N BOOTH ST
477;152780044;10/05/2015;09:16 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06634986372555, -87.90288110646873];2627 N PIERCE ST
478;152780053;10/05/2015;09:40 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.064612276992335, -87.90045763921731];2535 N BREMEN ST
479;152770014;10/04/2015;01:43 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04584076755252, -87.90922160544811];250 E JUNEAU AV
480;152770091;10/04/2015;12:56 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.06780761226844, -87.8746411392173];2721 N SHEPARD AV
481;152770110;10/04/2015;03:12 PM;1.0;THEFT FROM BUILDING;;;[43.06833866472388, -87.8866933968495];2746 N CRAMER ST
482;152770152;10/04/2015;07:54 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.0680394629276, -87.8978921524173];2729 N HUMBOLDT BL
483;152760065;10/03/2015;02:15 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.063496444630374, -87.9041600809335];2463 N BOOTH ST
484;152760077;10/03/2015;02:56 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.0647970665937, -87.87555361339362];2803 E BELLEVIEW PL #6
485;152760124;10/03/2015;10:53 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.074467413266774, -87.90270586799605];3072 N PIERCE ST
486;152750046;10/02/2015;08:05 AM;1.0;THEFT FROM BUILDING;;;[43.04573451601326, -87.90036358673322];924 E JUNEAU AV
487;152740057;10/01/2015;11:50 AM;1.0;THEFT FROM BUILDING;;;[43.05703730694228, -87.88435642994386];2115 E WOODSTOCK PL
488;153040006;10/31/2015;12:41 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.036105506780665, -87.94835983236193];2715 W CLYBOURN ST
489;153040069;10/31/2015;03:55 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.03884592502716, -87.91240519179098];176 W WISCONSIN AV
490;153030014;10/30/2015;05:17 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.038679545495185, -87.91136111016274];135 W WISCONSIN AV
491;153030016;10/30/2015;06:23 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.048035754371284, -87.95131761368208];1331 N 30TH ST
492;153030018;10/30/2015;06:55 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.03877454948392, -87.91940194463038];611 W WISCONSIN AV
493;153030039;10/30/2015;09:20 AM;1.0;THEFT FROM BUILDING;;;[43.03364206812453, -87.9088351503319];207 E BUFFALO ST
494;153030048;10/30/2015;10:45 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.03552449708582, -87.95156907372014];431 N 30TH ST
495;153030065;10/30/2015;12:28 PM;1.0;THEFT FROM BUILDING;;;[43.040199826579936, -87.90668817901293];759 N MILWAUKEE ST
496;153030067;10/30/2015;12:06 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.0446040110254, -87.91743934803387];1117 N 5TH ST
497;153030081;10/30/2015;10:47 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.04589351154118, -87.9446025];2464 W JUNEAU AV
498;153030092;10/30/2015;04:04 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.038809450516084, -87.90567316195391];424 E WISCONSIN AV
499;153020035;10/29/2015;08:13 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.042897925623286, -87.92094609014762];749 W STATE ST
500;153020037;10/29/2015;09:00 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.03732904517838, -87.91145345363535];111 W MICHIGAN ST
501;153020042;10/29/2015;08:51 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.03312115098963, -87.90583631926287];212 N MILWAUKEE ST
502;153020053;10/29/2015;10:42 AM;3.0;THEFT FROM BUILDING;;;[43.04847404408233, -87.93184904174548];1531 W VLIET ST
503;153020098;10/29/2015;03:34 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.04444546162459, -87.941583];2300 W HIGHLAND AV
504;153020128;10/29/2015;07:14 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.04450418885944, -87.93544218885943];1800 W HIGHLAND AV
505;153020132;10/29/2015;07:01 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.03465953563411, -87.91672445804656];433 W ST PAUL AV
506;153010075;10/28/2015;12:29 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04133649899038, -87.9151217216227];333 W KILBOURN AV
507;153000018;10/27/2015;06:03 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.03990165158647, -87.90914627069805];104 E MASON ST
508;153000028;10/27/2015;08:17 AM;1.0;THEFT FROM BUILDING;;;[43.04366999999999, -87.91904811094078];1015 N 6TH ST
509;153000029;10/27/2015;08:17 AM;1.0;THEFT FROM BUILDING;;;[43.04366999999999, -87.91904811094078];1015 N 6TH ST
510;153000037;10/27/2015;09:40 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.03312115098963, -87.90583631926287];212 N MILWAUKEE ST
511;153000073;10/27/2015;10:00 AM;1.0;THEFT FROM BUILDING;;;[43.037981235356945, -87.90642772401729];625 N MILWAUKEE ST
512;153000076;10/27/2015;01:55 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04026006126122, -87.91882091315567];800 N 6TH ST
513;153000132;10/27/2015;06:57 PM;1.0;THEFT FROM BUILDING;;;[43.042573274136394, -87.92306801990838];901 N 9TH ST
514;152990048;10/26/2015;11:30 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.045222589312765, -87.95516515196826];1146 N 33RD ST
515;152990055;10/26/2015;11:29 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04515498110121, -87.92568696191398];1124 N 11TH ST
516;152990074;10/26/2015;01:04 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04497295697965, -87.90221987333348];1109 N CASS ST
