Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
60620045;03/03/2006;09:26 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03126401832187, -87.98503907761528];101 S DANA CT
60620107;03/03/2006;01:42 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03192027030671, -88.01234434816357];121 N 80TH ST
60620117;03/03/2006;08:39 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.0692021618097, -87.97740586799604];2754 N 51ST ST
60610166;03/02/2006;08:00 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0813821268394, -87.98205559391792];3422 N 55TH ST
60600020;03/01/2006;04:58 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.085438832361945, -88.00716436799604];3742 N 76TH ST
60600037;03/01/2006;08:35 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.03997465892097, -87.9835339812944];835 N HAWLEY RD
60600128;03/01/2006;04:43 PM;3.0;THEFT FROM BUILDING;;;[43.05883516763808, -87.97877059925536];2177 N 52ND ST
60890156;03/30/2006;06:26 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00232404053888, -87.96769441459443];2310 S 43RD ST
60880047;03/29/2006;10:25 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.9772934246089, -87.94859075166657];3701 S 27TH ST
60860021;03/27/2006;07:36 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.97536393770295, -87.95364720678735];3830 S MINER ST #2
60850085;03/26/2006;04:30 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.98489091248832, -87.94843751889785];3355 S 27TH ST
60840048;03/25/2006;08:24 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.99833641326677, -87.95675597013695];2546 S 34TH ST
60840134;03/25/2006;03:01 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.98453499599454, -87.95229865136133];3330 S 30TH ST
60830072;03/24/2006;11:11 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.97491409058858, -87.95333266305944];3863 S MINER ST
60830152;03/24/2006;05:44 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.9835505029142, -87.99783956650677];3353 S 68TH ST
60820070;03/23/2006;12:09 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.984549502914206, -87.99782156650677];3301 S 68TH ST
60810089;03/22/2006;01:46 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.98916499417163, -87.98764648066852];3054 S 60TH ST #6
60800056;03/21/2006;11:14 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.97911759059971, -87.99839499544102];6813 W WARNIMONT CT
60800160;03/21/2006;07:14 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.004115167638076, -87.95544904818492];2229 S 33RD ST #A
60790044;03/20/2006;10:13 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.974532915282886, -87.96805391109451];3840 S 43RD ST
60790137;03/20/2006;03:31 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.986026486005954, -88.01378091618096];8036 W BURDICK AV
60770047;03/18/2006;09:04 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.988170491777026, -88.01184141618097];7911 W OKLAHOMA AV
60760050;03/17/2006;10:27 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.98739796081307, -87.99313155107495];6420 W LAKEFIELD DR
60720071;03/13/2006;10:45 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.97456949956732, -88.02046316472386];8601 W TRIPOLI AV
60710065;03/12/2006;12:22 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.98199690758263, -87.94850954602053];3473 S 27TH ST
60710066;03/12/2006;12:30 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.98578856321721, -88.0290067546884];9306 W BELOIT RD
60690080;03/10/2006;12:05 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.982712276992316, -87.94702054818492];3413 S 26TH ST #14
60670080;03/08/2006;02:36 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[43.0028815160561, -87.96191645572411];3811 W LINCOLN AV
60660020;03/07/2006;07:30 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.98016285651217, -87.95696907372015];3545 S 34TH ST
60650035;03/06/2006;09:12 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.98568140743839, -88.02738351341712];3226 S 92ND ST
60620137;03/03/2006;02:29 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.9746114787926, -88.0230825];8806 W TRIPOLI AV
60900042;03/31/2006;08:07 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.009213283945876, -87.92301257718259];906 W WINDLAKE AV
60900043;03/31/2006;09:38 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01425349321932, -87.923241];916 W LAPHAM BL
60900156;03/31/2006;09:57 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0131319502719, -87.91682734835355];1645 S 5TH ST #204
60890057;03/30/2006;10:20 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00192008964743, -87.92485151543633];2341 S 10TH ST
60890149;03/30/2006;05:57 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0180994787926, -87.92731366763806];1214 W MADISON ST
60890179;03/30/2006;09:00 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00231483236195, -87.93238291185313];2322 S 15TH PL
60890194;03/30/2006;10:12 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00790366472387, -87.91769242296164];2014 S 5TH PL
60880070;03/29/2006;11:35 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.007164155981314, -87.92826497735031];2050 S 13TH ST
60880176;03/29/2006;08:59 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[43.019717850659895, -87.93434263139639];1137 S 17TH ST
60870066;03/28/2006;12:56 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01523774271453, -87.91973343349322];1532 S 7TH ST
60870139;03/28/2006;02:09 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.018885089647426, -87.92679155539827];1201 S 12TH ST
60870144;03/28/2006;02:52 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.01329834943777, -87.9280006699257];1644 S 13TH ST
60860239;03/27/2006;01:54 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00719395337296, -87.92833001543633];2049 S 13TH ST
60840046;03/25/2006;08:28 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[43.01001303857698, -87.93538956206338];1901 S WINONA LA
60840151;03/25/2006;05:44 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00798625728547, -87.92571904097154];2009 S 11TH ST
60850002;03/25/2006;10:24 PM;2.0;THEFT FROM BUILDING;;;[42.999318838190334, -87.92492104818491];2491 S 10TH ST #UNITR
60820029;03/23/2006;07:49 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01903551399403, -87.92853308381903];1317 W SCOTT ST
60820030;03/23/2006;07:53 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.002837546742626, -87.92315058090485];921 W LINCOLN AV
60820082;03/23/2006;12:54 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.011054511541204, -87.9173732514571];516 W MAPLE ST
60820119;03/23/2006;04:14 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02628850447301, -87.91471294463038];319 W VIRGINIA ST
60810055;03/22/2006;10:40 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01640757507647, -87.91113648456367];1428 S 1ST ST
60810060;03/22/2006;11:14 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00200883236195, -87.92720438631792];2336 S 12TH ST
60810128;03/22/2006;05:26 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.99743602553522, -87.92728640132155];2604 S 12TH ST
60810133;03/22/2006;05:33 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02118546104766, -87.92822322300768];1210 W MINERAL ST
60810174;03/22/2006;08:05 PM;2.0;THEFT FROM BUILDING;;;[43.0122684884588, -87.92462135789717];1013 W HISTORIC MITCHELL ST
60800114;03/21/2006;04:20 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0155352142651, -87.92394551731225];1518 S 10TH ST
60790053;03/20/2006;10:35 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02217049956731, -87.93112122300768];1517 W WALKER ST
60790059;03/20/2006;10:54 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01837958335976, -87.93303415170182];1228 S CESAR E CHAVEZ DR
