;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location;Address
68;63130216;11/09/2006;09:34 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.08959046047074, -87.93255197155058];1710 W CAPITOL DR
69;63120005;11/08/2006;12:08 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.11097283819032, -87.95280815032581];5151 N 32ND ST
70;63120059;11/08/2006;09:47 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.090803534277796, -87.92583004818492];4063 N 12TH ST
71;63120060;11/08/2006;09:48 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.14307441326679, -87.96555630971224];6900 N 43RD ST
72;63120112;11/08/2006;01:59 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09174861809683, -87.92825809925536];4117 N 14TH ST
73;63110035;11/07/2006;08:10 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.10720899417163, -87.94526535356933];4924 N 26TH ST
74;63110036;11/07/2006;08:12 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.106310686306635, -87.9489914403312];2845 W STARK ST
75;63110039;11/07/2006;08:22 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.106310686306635, -87.9489914403312];2845 W STARK ST
76;63110044;11/07/2006;08:30 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.11609375437129, -87.96119015753918];5421 N 39TH ST
77;63110059;11/07/2006;09:09 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.11998969608749, -87.95990765753918];5631 N 38TH ST
78;63110211;11/07/2006;09:02 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.09680545325739, -87.93010291326678];1526 W CONGRESS ST #A
79;63100046;11/06/2006;08:42 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.119882670552244, -87.96229962479057];5625 N 40TH ST
80;63100068;11/06/2006;10:25 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.14222359776611, -87.95628747844437];6840 N DARIEN ST
81;63100114;11/06/2006;01:14 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.12653147879259, -87.95397247446478];3318 W FLORIST AV
82;63090110;11/05/2006;01:16 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.12423758090483, -87.95609633524747];5862 N 35TH ST
83;63090122;11/05/2006;02:36 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.112243828755254, -87.94995641419041];5212 N TEUTONIA AV
84;63080121;11/04/2006;03:26 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.11429209908247, -87.95019943219422];5329 N TEUTONIA AV
85;63070029;11/03/2006;07:57 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.0977545323159, -87.93555341909516];1963 W LAWRENCE AV
86;63070036;11/03/2006;08:32 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.10479583498518, -87.97662118829449];5100 W HAMPTON AV
87;63070048;11/03/2006;10:06 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.118170994171635, -87.95866388631792];5532 N 37TH ST
88;63070062;11/03/2006;11:24 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09410410352589, -87.92687491185313];4214 N 13TH ST
89;63060063;11/02/2006;09:48 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;STOLEN PROPERTY OFFENSES;;;[43.10563950678067, -87.9746124970858];4919 W LUSCHER AV
90;63060114;11/02/2006;02:49 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.09399677367502, -87.93350891822978];1801 W OLIVE ST
91;63060117;11/02/2006;02:57 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.09399677367502, -87.93350891822978];1801 W OLIVE ST
92;63050028;11/01/2006;07:41 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.141317312115035, -87.95876828656432];3812 W GREEN TREE RD #3
93;63050057;11/01/2006;10:32 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.105152970858114, -87.96015143903314];4808 N HOPKINS ST
94;63050113;11/01/2006;02:25 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.10937092200936, -87.96020907372014];5049 N 38TH ST
95;63050140;11/01/2006;04:43 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.12491224562871, -87.95729588631792];5906 N 36TH ST
96;63050182;11/01/2006;07:26 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.11185672525753, -87.97041957177586];4619 W VILLARD AV
97;63340081;11/30/2006;11:45 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.073596873737536, -88.00067106884406];7110 W CHAMBERS CT
98;63340159;11/30/2006;07:10 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03309483236194, -88.02629062089545];199 N 91ST PL
99;63340171;11/30/2006;07:52 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.072775444630395, -87.97859908093349];2953 N 52ND ST
100;63320109;11/28/2006;01:37 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08551138773154, -87.98825588631792];3746 N 61ST ST
101;63320146;11/28/2006;03:45 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07251558673323, -87.9820876392173];2939 N 55TH ST
102;63310218;11/27/2006;07:30 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.06720778159083, -87.97752412309542];2659 N 51ST ST
103;63300103;11/26/2006;11:01 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.08922863918866, -88.00059488631791];3970 N 71ST ST
104;63290049;11/25/2006;08:28 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07077000582839, -87.97862960646873];2843 N 52ND ST
105;63280129;11/24/2006;03:56 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07214240605341, -87.99624880887552];2950 N 67TH ST #4
106;63270101;11/23/2006;01:05 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07207622312325, -87.99502372566207];6633 W LISBON AV
107;63260086;11/22/2006;12:44 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06839760357952, -87.98561553290538];5815 W APPLETON AV
108;63260123;11/22/2006;04:37 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.0795475106758, -87.98456254971413];3305 N 57TH ST
109;63240064;11/20/2006;09:20 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07759634497099, -88.0067022423105];7515 W LISBON AV
110;63240103;11/20/2006;12:03 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06803452120739, -87.98841016763807];6031 W CENTER ST
111;63240235;11/20/2006;07:04 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.02579502553522, -87.99995809204201];607 S 70TH ST
112;63230154;11/19/2006;05:22 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06865405245543, -87.98518591185314];2726 N 58TH ST
113;63220063;11/18/2006;08:42 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07458486372553, -87.9785675809335];3051 N 52ND ST
114;63220114;11/18/2006;02:00 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06800951875454, -87.9783525];5124 W CENTER ST
115;63220157;11/18/2006;05:21 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07082241326677, -87.98203591185313];2846 N 55TH ST
116;63210030;11/17/2006;06:37 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07022933527614, -87.98853391185312];2812 N 61ST ST
117;63210051;11/17/2006;09:15 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.06574624562873, -87.97982394460172];2566 N 53RD ST
